Query	Subject	% Similarity	E Value
CTL0163	TC_RS00905	78.81	4e-61
CTL0164	TC_RS00910	70.93	8.999999999999999e-60
CTL0165	TC_RS00915	79.92	0.0
CTL0166	TC_RS00920	81.28	2.9999999999999985e-168
CTL0167	TC_RS00925	81.82	0.0
CTL_t09	TC_RS00930	100.0	1.9999999999999998e-32
CTL0168	TC_RS00935	88.35	0.0
CTL0169	TC_RS00940	79.81	2.999999999999999e-135
CTL0170	TC_RS00945	95.58	4.999999999999999e-156
CTL0171	TC_RS00950	95.12	4.9999999999999994e-110
CTL0172	TC_RS00955	89.86	0.0
CTL0173	TC_RS00960	75.0	1.9999999999999992e-159
CTL0174	TC_RS00970	81.72	0.0
CTL0175	TC_RS00975	78.8	0.0
CTL0176	TC_RS00980	83.23	0.0
CTL0177	TC_RS00985	85.32	0.0
CTL0178a	TC_RS00990	84.78	5e-08
CTL0178	TC_RS00990	79.13	1.9999999999999996e-99
CTL0179	TC_RS00990	88.24	1e-05
CTL0181	TC_RS04765	93.89	2e-75
CTL0182	TC_RS00995	80.34	0.0
CTL0183	TC_RS01000	74.98	0.0
CTL0184	TC_RS01005	69.12	2e-25
CTL0185	TC_RS01010	83.95	7e-90
CTL0186	TC_RS01015	79.06	1.9999999999999995e-86
CTL0187	TC_RS01020	83.32	0.0
CTL0188	TC_RS01025	79.4	0.0
CTL0189	TC_RS01030	81.95	0.0
CTL0190	TC_RS01035	79.71	0.0
CTL0191	TC_RS01040	81.31	0.0
CTL0192	TC_RS01045	79.3	0.0
CTL0193	TC_RS01050	81.76	0.0
CTL0194	TC_RS01055	81.41	0.0
CTL0195	TC_RS01060	82.06	0.0
CTL0196	TC_RS01065	82.18	0.0
CTL0197	TC_RS01070	82.1	0.0
CTL0198	TC_RS01075	81.31	0.0
CTL0199	TC_RS01080	84.1	0.0
CTL0200	TC_RS01085	86.35	0.0
CTL0201	TC_RS04775	80.3	5.999999999999999e-178
CTL_t36	TC_RS01090	100.0	1e-33
CTL0202	TC_RS01095	78.1	9.999999999999997e-135
CTL0203	TC_RS01100	79.4	0.0
CTL0204	TC_RS01105	80.7	1.9999999999999995e-118
CTL0205	TC_RS01110	93.58	0.0
CTL0206	TC_RS01115	98.92	3.9999999999999995e-91
CTL0207	TC_RS01120	88.95	4.9999999999999987e-138
CTL0208	TC_RS01125	86.1	0.0
CTL_t27	TC_RS01130	100.0	2e-39
CTL0209	TC_RS01135	80.68	0.0
CTL0210	TC_RS01140	82.02	0.0
CTL0211	TC_RS01145	84.98	0.0
CTL0212	TC_RS01150	77.98	0.0
CTL0213	TC_RS01155	85.19	0.0
CTL0214	TC_RS01160	83.19	0.0
CTL0215	TC_RS01165	96.28	2.999999999999999e-125
CTL0216	TC_RS01170	86.97	1.9999999999999995e-163
CTL0217	TC_RS01175	82.19	2e-58
CTL0218	TC_RS01180	80.85	0.0
CTL0219	TC_RS01185	78.5	9.999999999999998e-122
CTL0220	TC_RS01190	82.9	9.999999999999998e-147
CTL0221	TC_RS01195	82.71	3.999999999999999e-140
CTL0222	TC_RS01200	89.42	1.9999999999999997e-68
CTL0223	TC_RS01205	73.73	0.0
CTL0224	TC_RS01210	83.94	0.0
CTL0225	TC_RS01215	77.11	1.9999999999999997e-132
CTL0226	TC_RS01220	77.5	9.999999999999997e-135
CTL0227	TC_RS01225	77.96	0.0
CTL0228	TC_RS01230	82.86	0.0
CTL0231	TC_RS01235	84.24	0.0
CTL0232	TC_RS01245	82.99	0.0
CTL0233	TC_RS01250	78.9	0.0
CTL0234	TC_RS01255	79.46	0.0
CTL0235	TC_RS01260	74.85	3.9999999999999987e-178
CTL0236	TC_RS01265	73.12	0.0
CTL0237	TC_RS01270	84.39	5.999999999999997e-164
CTL0238	TC_RS01275	69.91	7.999999999999998e-174
CTL_t15	TC_RS01280	98.78	2.9999999999999995e-36
CTL0238b	TC_RS01285	75.47	2e-41
CTL0243	TC_RS01290	80.86	0.0
CTL0244	TC_RS01295	79.09	0.0
CTL0245	TC_RS01300	82.11	0.0
CTL0246	TC_RS01305	67.33	2e-59
CTL0247	TC_RS01315	74.45	1e-18
CTL0248	TC_RS01325	73.4	0.0
CTL0249	TC_RS01330	71.29	0.0
CTL0250	TC_RS01335	72.54	0.0
CTL0251	TC_RS01340	75.72	0.0
CTL0252	TC_RS01345	68.93	6e-25
CTL0254	TC_RS01350	76.37	0.0
CTL0255	TC_RS01355	65.42	3.999999999999999e-64
CTL0256	TC_RS01360	84.25	8.999999999999998e-82
CTL0257	TC_RS01365	89.4	2.9999999999999995e-113
CTL0258	TC_RS01370	84.82	0.0
CTL0259	TC_RS01375	85.56	0.0
CTL0260	TC_RS01380	81.42	3.999999999999999e-131
CTL0261	TC_RS01385	76.91	1.9999999999999997e-112
CTL0262	TC_RS01390	81.18	0.0
CTL0263	TC_RS01395	80.79	0.0
CTL0264	TC_RS01400	84.71	1.9999999999999994e-130
CTL0265	TC_RS01405	80.05	0.0
CTL0266	TC_RS01410	81.38	0.0
CTL0267	TC_RS01415	84.28	0.0
CTL0268	TC_RS01420	84.58	0.0
CTL0269	TC_RS01425	78.72	0.0
CTL0270	TC_RS01430	80.23	0.0
CTL0271	TC_RS01435	79.42	0.0
CTL0272	TC_RS01440	83.4	0.0
CTL0273	TC_RS01445	73.4	5.999999999999999e-62
CTL0274	TC_RS01450	81.71	0.0
CTL0275	TC_RS01455	81.35	0.0
CTL0276	TC_RS01460	77.35	2.999999999999999e-163
CTL0277	TC_RS01465	89.57	1.9999999999999998e-123
CTL0278	TC_RS01470	82.5	0.0
CTL0279	TC_RS01475	80.3	0.0
CTL0280	TC_RS01480	84.66	0.0
CTL0281	TC_RS01485	91.43	6.999999999999999e-142
CTL0282	TC_RS01490	81.23	0.0
CTL0283	TC_RS01495	92.35	2.999999999999999e-153
CTL0284	TC_RS01500	84.25	0.0
CTL0285	TC_RS01505	82.2	9.999999999999997e-179
CTL0286	TC_RS01510	83.5	2.9999999999999992e-89
CTL0287	TC_RS01515	82.82	0.0
CTL0288	TC_RS01520	81.85	0.0
CTL0289	TC_RS01525	79.44	0.0
CTL0290	TC_RS01530	77.1	1.9999999999999995e-171
CTL0291	TC_RS01535	72.75	0.0
CTL0292	TC_RS04535	100.0	0.76
CTL0292	TC_RS01585	100.0	0.76
CTL0292	TC_RS01585	100.0	0.76
CTL_t06	TC_RS01540	100.0	1.9999999999999998e-32
CTL0293	TC_RS01545	83.29	9.999999999999998e-101
CTL0294	TC_RS01550	84.47	0.0
CTL0295	TC_RS03190	100.0	0.11
CTL0296	TC_RS01555	85.77	0.0
CTL0297	TC_RS01560	83.72	0.0
CTL0298	TC_RS01565	78.66	0.0
CTL0299	TC_RS01570	92.45	0.0
CTL0300	TC_RS01575	86.05	9.999999999999996e-160
CTL0301	TC_RS01580	83.73	0.0
CTL0302	TC_RS01585	77.66	4.999999999999999e-166
CTL0303	TC_RS01590	77.86	0.0
CTL0304	TC_RS01595	83.29	0.0
CTL0305	TC_RS01600	72.69	9.999999999999998e-122
CTL0306	TC_RS04785	76.36	2e-16
CTL0307	TC_RS01610	69.22	4.999999999999999e-114
CTL0308	TC_RS01615	80.37	0.0
CTL0309	TC_RS01620	87.47	3.9999999999999984e-159
CTL0310	TC_RS01630	80.33	0.0
CTL0311	TC_RS01635	83.23	0.0
CTL0312	TC_RS01640	79.37	0.0
CTL0313	TC_RS01645	76.28	0.0
CTL0314	TC_RS01650	63.88	1e-49
CTL0315	TC_RS01655	80.0	3.999999999999999e-67
CTL_t26	TC_RS01660	100.0	4e-34
CTL0316	TC_RS01665	80.06	0.0
CTL0317	TC_RS01670	83.58	0.0
CTL0318	TC_RS01675	81.84	0.0
CTL0319	TC_RS01680	82.3	0.0
CTL0320	TC_RS01685	85.12	0.0
CTL0321	TC_RS01690	88.99	0.0
CTL0322	TC_RS01700	88.05	8.999999999999997e-174
CTL0323	TC_RS01710	80.73	0.0
CTL0324	TC_RS01715	85.13	0.0
CTL0325	TC_RS01720	81.59	0.0
CTL0326	TC_RS01725	82.25	0.0
CTL0327	TC_RS01730	78.53	0.0
CTL0328	TC_RS01735	82.37	0.0
CTL0329	TC_RS01740	85.67	0.0
CTL0330	TC_RS01745	79.61	0.0
CTL0331	TC_RS01750	84.47	0.0
CTL0332	TC_RS01755	84.43	1.9999999999999992e-143
CTL0333	TC_RS01760	77.02	0.0
CTL0334	TC_RS01765	79.72	0.0
CTL0335	TC_RS01770	80.71	2.999999999999999e-103
CTL0336	TC_RS01775	80.2	4.999999999999999e-73
CTL0338	TC_RS01780	76.48	0.0
CTL0338A	TC_RS01785	81.02	4.9999999999999994e-126
CTL0339	TC_RS01790	76.89	0.0
CTL0340	TC_RS01795	79.04	0.0
CTL0341	TC_RS01800	91.85	1.9999999999999997e-109
CTL0342	TC_RS01805	78.16	0.0
CTL0343	TC_RS01810	80.05	2.999999999999999e-110
CTL0344	TC_RS01815	75.28	0.0
CTL0345	TC_RS01820	87.49	0.0
CTL0346	TC_RS01825	86.8	0.0
CTL0347	TC_RS01830	82.37	0.0
CTL0348	TC_RS01835	76.34	0.0
CTL0349	TC_RS01840	84.94	0.0
CTL0350	TC_RS01845	87.63	4.999999999999998e-131
CTL0351	TC_RS01850	81.03	0.0
CTL0352	TC_RS01855	90.65	0.0
CTL0353	TC_RS01860	88.32	0.0
CTL0354	TC_RS01865	81.39	0.0
CTL0355	TC_RS01870	77.84	5.999999999999999e-79
CTL0356	TC_RS01875	75.28	2.9999999999999996e-85
CTL0357	TC_RS01880	81.17	5.999999999999998e-125
CTL0358	TC_RS01885	82.52	0.0
CTL0359	TC_RS01890	83.61	0.0
CTL0360	TC_RS04795	69.46	9.999999999999999e-90
CTL0361	TC_RS01900	80.61	0.0
CTL0362	TC_RS01905	76.53	0.0
CTL0363	TC_RS01910	78.12	1.9999999999999995e-177
CTL0364	TC_RS01915	79.04	0.0
CTL0365	TC_RS01920	89.11	0.0
CTL0366	TC_RS01925	94.17	4.999999999999999e-136
CTL0367	TC_RS01930	79.58	0.0
CTL0368	TC_RS01935	83.91	0.0
CTL0369	TC_RS01940	74.43	0.0
CTL0370	TC_RS02515	100.0	0.38
CTL0370	TC_RS00090	91.3	0.38
CTL0371	TC_RS00975	90.91	0.08800000000000001
CTL0371	TC_RS00365	100.0	0.08800000000000001
CTL0372	TC_RS01955	72.97	3e-25
CTL0373	TC_RS04455	91.3	0.39
CTL0373	TC_RS03690	88.46	0.39
CTL0373	TC_RS02385	94.74	0.39
CTL0374	TC_RS01965	69.31	2e-50
CTL0375	TC_RS01615	90.91	0.73
CTL0376	TC_RS01975	85.88	0.0
CTL0377	TC_RS01980	86.38	0.0
CTL0378	TC_RS01985	84.07	1.9999999999999995e-151
CTL0379	TC_RS01990	83.39	0.0
CTL0380	TC_RS01995	94.04	0.0
CTL0381	TC_RS02000	88.92	9.999999999999997e-145
CTL0382	TC_RS02005	72.57	9.999999999999997e-132
CTL0383	TC_RS02010	79.97	9.999999999999997e-174
CTL0384	TC_RS02015	83.1	0.0
CTL0385	TC_RS02020	78.47	2.999999999999999e-162
CTL0386	TC_RS02025	79.12	0.0
CTL0387	TC_RS02030	79.58	0.0
CTL0388	TC_RS02035	78.45	0.0
CTL0389	TC_RS02040	72.02	1.9999999999999998e-54
CTL0390	TC_RS02045	70.59	2.999999999999999e-140
CTL0391	TC_RS02050	81.11	0.0
CTL0392	TC_RS02055	73.38	4.999999999999999e-142
CTL0393	TC_RS02060	77.49	0.0
CTL0394	TC_RS02065	74.02	0.0
CTL0395	TC_RS02070	75.69	8.999999999999998e-138
CTL0396	TC_RS02075	80.14	9.999999999999998e-114
CTL_t32	TC_RS02080	100.0	4.9999999999999996e-33
CTL_t35	TC_RS02085	100.0	2e-38
CTL0397	TC_RS02090	75.29	2.9999999999999993e-169
CTL0398	TC_RS02095	73.49	3.9999999999999984e-143
CTL0399	TC_RS02100	72.0	7.999999999999997e-127
CTL0400	TC_RS02105	77.78	0.0
CTL0401	TC_RS02110	77.89	0.0
CTL0402	TC_RS02115	67.79	0.0
CTL0403	TC_RS02120	79.68	0.0
CTL0404	TC_RS02125	75.87	0.0
CTL0405	TC_RS02135	95.6	2e-69
CTL0406	TC_RS02140	80.62	0.0
CTL0407	TC_RS02145	78.99	5.999999999999998e-165
CTL0408	TC_RS02150	71.94	0.0
CTL0409	TC_RS01090	100.0	0.027000000000000003
CTL0411	TC_RS03515	100.0	0.74
CTL0411	TC_RS01060	100.0	0.74
CTL0413	TC_RS04135	100.0	0.28
CTL0414a	TC_RS03915	90.0	1.8
CTL0414a	TC_RS03495	94.44	1.8
CTL0414a	TC_RS02910	100.0	1.8
CTL0417a	TC_RS00830	86.67	0.001
CTL0417b	TC_RS01365	83.87	0.1
CTL0417	TC_RS03575	90.91	0.17
CTL0417	TC_RS02700	88.0	0.17
CTL0418	TC_RS03735	94.12	2.3
CTL0418	TC_RS02695	100.0	2.3
CTL0418	TC_RS02215	79.31	2.3
CTL0418	TC_RS02105	100.0	2.3
CTL0418	TC_RS01630	89.47	2.3
CTL0418	TC_RS00955	94.74	2.3
CTL0419	TC_RS03960	95.0	0.35
CTL0419	TC_RS02595	90.91	0.35
CTL0419	TC_RS01915	83.87	0.35
CTL0420	TC_RS02185	77.27	3e-17
CTL0421	TC_RS02185	76.68	2e-53
CTL0422	TC_RS03040	90.48	0.22
CTL0422a	TC_RS01745	90.48	0.13
CTL0423	TC_RS04005	79.41	0.94
CTL0423	TC_RS02590	90.48	0.94
CTL0423	TC_RS01325	85.71	0.94
CTL0423	TC_RS01295	100.0	0.94
CTL0424	TC_RS02400	85.19	0.17
CTL0425	TC_RS02070	90.48	0.38
CTL0426	TC_RS01025	95.24	0.015
CTL0426A	TC_RS03915	89.47	1.2
CTL0427	TC_RS02225	75.2	0.0
CTL0428	TC_RS02235	78.43	1e-94
CTL0429	TC_RS02240	81.61	0.0
CTL0430	TC_RS02245	76.79	0.0
CTL0431	TC_RS02250	71.66	6.999999999999999e-88
CTL0432	TC_RS02255	74.93	8e-126
CTL_t14	TC_RS02260	100.0	1e-33
CTL_t02	TC_RS02265	98.63	1.9999999999999997e-31
CTL0433	TC_RS02270	78.31	9.999999999999997e-169
CTL0434	TC_RS02275	82.59	0.0
CTL0435	TC_RS02280	79.38	0.0
CTL0436	TC_RS02285	79.77	2.999999999999999e-109
CTL0437	TC_RS02290	83.15	0.0
CTL0438	TC_RS02295	81.84	0.0
CTL0439	TC_RS02300	77.18	0.0
CTL0440	TC_RS02305	78.66	2.999999999999999e-143
CTL0441	TC_RS02310	84.29	0.0
CTL0442	TC_RS02315	81.62	0.0
CTL0443	TC_RS02320	87.14	2.999999999999999e-121
CTL0444	TC_RS02325	64.98	2e-26
CTL0445	TC_RS02330	81.88	0.0
CTL0446	TC_RS02335	83.71	0.0
CTL0447	TC_RS02340	74.86	0.0
CTL0448	TC_RS01250	91.3	0.24
CTL0449	TC_RS02350	83.6	0.0
CTL0450	TC_RS02355	78.54	0.0
CTL0451	TC_RS02360	82.17	0.0
CTL0452	TC_RS02365	81.64	0.0
CTL0453	TC_RS02370	79.28	0.0
CTL0454	TC_RS02375	79.03	0.0
CTL0455	TC_RS02380	86.67	0.0
CTL0456	TC_RS02385	84.53	0.0
CTL0457	TC_RS02390	79.52	0.0
CTL0458	TC_RS02395	78.16	0.0
CTL0459	TC_RS02400	80.95	0.0
CTL_t22	TC_RS02405	100.0	1e-33
CTL_t23	TC_RS02410	100.0	4.9999999999999996e-33
CTL0460	TC_RS02415	77.2	0.0
CTL0461	TC_RS02420	80.11	0.0
CTL0462	TC_RS02425	74.29	0.0
CTL0463	TC_RS02430	79.41	8.999999999999998e-143
CTL0464	TC_RS02435	80.98	7e-118
CTL0465	TC_RS02440	78.09	6.999999999999997e-165
CTL0466	TC_RS02445	72.36	0.0
CTL0467	TC_RS02455	86.0	0.0
CTL0468	TC_RS02460	83.58	0.0
CTL0469	TC_RS02465	82.83	0.0
CTL0470	TC_RS02475	79.81	0.0
CTL0471	TC_RS02480	77.56	0.0
CTL0472	TC_RS02485	79.79	9.999999999999997e-148
CTL0473	TC_RS02490	84.84	0.0
CTL_t07	TC_RS02495	98.65	6e-32
CTL_t37	TC_RS02500	100.0	4.9999999999999996e-33
CTL0474	TC_RS02420	91.3	0.008
CTL0475	TC_RS00650	100.0	0.3
CTL0476	TC_RS02510	71.04	2e-19
CTL0477	TC_RS02845	87.5	0.34
CTL0477A	TC_RS03245	84.85	0.006999999999999999
CTL0478	TC_RS02525	85.92	2e-17
CTL0479	TC_RS04220	90.91	0.08900000000000001
CTL0479	TC_RS02655	100.0	0.08900000000000001
CTL0480	TC_RS02535	67.8	4e-40
CTL0481	TC_RS03280	88.89	0.012
CTL0482	TC_RS02545	76.89	0.0
CTL0483	TC_RS02550	81.25	0.0
CTL0484	TC_RS04805	77.27	8e-65
CTL0485	TC_RS02560	77.18	2e-74
CTL0486	TC_RS02565	80.21	0.0
CTL0487	TC_RS02570	85.02	3.9999999999999995e-133
CTL0488	TC_RS02575	91.88	8.999999999999999e-94
CTL0489	TC_RS02580	82.33	0.0
CTL0490	TC_RS02585	80.47	0.0
CTL0491	TC_RS02590	83.43	0.0
CTL0492	TC_RS02595	79.8	1.9999999999999997e-152
CTL0493	TC_RS02600	82.51	0.0
CTL0494	TC_RS02605	84.67	2.9999999999999987e-167
CTL0495	TC_RS02610	82.63	0.0
CTL0496	TC_RS02615	74.65	0.0
CTL0497	TC_RS02620	84.07	0.0
CTL0498	TC_RS02625	85.51	0.0
CTL0499	TC_RS02630	80.14	0.0
CTL0500	TC_RS02635	84.42	0.0
CTL0500A	TC_RS02640	69.51	2e-27
CTL0501	TC_RS02645	82.85	0.0
CTL0503	TC_RS02650	82.06	0.0
CTL0504	TC_RS02655	79.78	0.0
CTL0505	TC_RS02660	85.45	0.0
CTL0506	TC_RS02665	75.58	5.999999999999998e-153
CTL0507	TC_RS02670	80.16	1.9999999999999998e-97
CTL0508	TC_RS02675	82.02	0.0
CTL0509	TC_RS02680	81.07	0.0
CTL0510	TC_RS02685	79.14	0.0
CTL0511	TC_RS02690	82.86	0.0
CTL0512	TC_RS02695	83.51	9.999999999999998e-142
CTL0513	TC_RS02700	83.69	0.0
CTL0514	TC_RS02705	78.86	0.0
CTL0515	TC_RS02710	72.25	2e-82
CTL0516	TC_RS02715	81.25	0.0
CTL0517	TC_RS02720	88.21	0.0
CTL0518	TC_RS02725	78.29	0.0
CTL0519	TC_RS02730	95.05	1.9999999999999996e-136
CTL0520	TC_RS02735	79.67	0.0
CTL0521	TC_RS02740	79.35	0.0
CTL0522	TC_RS02750	81.16	0.0
CTL0523	TC_RS02755	87.85	2.999999999999999e-101
CTL0524	TC_RS02760	83.94	0.0
CTL0525	TC_RS02765	80.56	9.999999999999998e-149
CTL0526	TC_RS02770	83.81	2.9999999999999993e-128
