lcl|NC_000922.1_gene_3	NC_000117.1_gene_478	100.00	4.0
lcl|NC_000922.1_gene_3	NC_000117.1_gene_406	94.44	4.0
lcl|NC_000922.1_gene_3	NC_000117.1_gene_390	86.96	4.0
lcl|NC_000922.1_gene_3	NC_000117.1_gene_367	94.44	4.0
lcl|NC_000922.1_gene_3	NC_000117.1_gene_226	94.44	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_5	69.93	0.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_798	81.82	0.093
lcl|NC_000922.1_gene_4	NC_000117.1_gene_881	88.00	0.32
lcl|NC_000922.1_gene_4	NC_000117.1_gene_781	100.00	0.32
lcl|NC_000922.1_gene_4	NC_000117.1_gene_527	90.91	0.32
lcl|NC_000922.1_gene_4	NC_000117.1_gene_872	82.76	1.1
lcl|NC_000922.1_gene_4	NC_000117.1_gene_617	84.62	1.1
lcl|NC_000922.1_gene_4	NC_000117.1_gene_108	94.74	1.1
lcl|NC_000922.1_gene_4	NC_000117.1_gene_108	100.00	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_653	90.00	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_618	85.19	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_473	90.00	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_436	78.95	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_415	87.50	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_348	84.00	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_327	100.00	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_325	94.44	4.0
lcl|NC_000922.1_gene_4	NC_000117.1_gene_136	90.00	4.0
lcl|NC_000922.1_gene_5	NC_000117.1_gene_23	100.00	0.015
lcl|NC_000922.1_gene_5	NC_000117.1_gene_437	79.49	0.18
lcl|NC_000922.1_gene_5	NC_000117.1_gene_935	81.25	0.62
lcl|NC_000922.1_gene_5	NC_000117.1_gene_123	95.00	0.62
lcl|NC_000922.1_gene_5	NC_000117.1_gene_816	94.74	2.2
lcl|NC_000922.1_gene_5	NC_000117.1_gene_557	81.25	2.2
lcl|NC_000922.1_gene_5	NC_000117.1_gene_356	100.00	2.2
lcl|NC_000922.1_gene_5	NC_000117.1_gene_319	84.62	2.2
lcl|NC_000922.1_gene_5	NC_000117.1_gene_930	94.44	7.5
lcl|NC_000922.1_gene_5	NC_000117.1_gene_930	100.00	7.5
lcl|NC_000922.1_gene_5	NC_000117.1_gene_798	90.00	7.5
lcl|NC_000922.1_gene_5	NC_000117.1_gene_647	90.00	7.5
lcl|NC_000922.1_gene_5	NC_000117.1_gene_476	94.44	7.5
lcl|NC_000922.1_gene_5	NC_000117.1_gene_372	100.00	7.5
lcl|NC_000922.1_gene_5	NC_000117.1_gene_363	100.00	7.5
lcl|NC_000922.1_gene_5	NC_000117.1_gene_283	100.00	7.5
lcl|NC_000922.1_gene_5	NC_000117.1_gene_237	100.00	7.5
lcl|NC_000922.1_gene_5	NC_000117.1_gene_18	100.00	7.5
lcl|NC_000922.1_gene_6	NC_000117.1_gene_682	90.48	0.11
lcl|NC_000922.1_gene_6	NC_000117.1_gene_754	100.00	1.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_657	91.67	0.053
lcl|NC_000922.1_gene_7	NC_000117.1_gene_557	88.46	0.18
lcl|NC_000922.1_gene_7	NC_000117.1_gene_322	100.00	0.18
lcl|NC_000922.1_gene_7	NC_000117.1_gene_736	95.00	0.65
lcl|NC_000922.1_gene_7	NC_000117.1_gene_736	94.74	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_736	94.74	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_515	100.00	0.65
lcl|NC_000922.1_gene_7	NC_000117.1_gene_348	90.91	0.65
lcl|NC_000922.1_gene_7	NC_000117.1_gene_348	100.00	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_144	90.91	0.65
lcl|NC_000922.1_gene_7	NC_000117.1_gene_27	77.27	0.65
lcl|NC_000922.1_gene_7	NC_000117.1_gene_13	84.38	0.65
lcl|NC_000922.1_gene_7	NC_000117.1_gene_923	87.50	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_808	90.48	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_717	94.74	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_441	100.00	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_406	94.74	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_339	100.00	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_329	90.48	2.3
lcl|NC_000922.1_gene_7	NC_000117.1_gene_702	100.00	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_561	100.00	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_461	100.00	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_418	90.00	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_357	100.00	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_352	94.44	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_266	100.00	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_207	100.00	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_152	94.44	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_152	94.44	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_108	88.00	7.9
lcl|NC_000922.1_gene_7	NC_000117.1_gene_55	100.00	7.9
lcl|NC_000922.1_gene_8	NC_000117.1_gene_96	100.00	0.045
lcl|NC_000922.1_gene_8	NC_000117.1_gene_881	87.50	0.54
lcl|NC_000922.1_gene_8	NC_000117.1_gene_360	79.41	0.54
lcl|NC_000922.1_gene_8	NC_000117.1_gene_298	84.62	0.54
lcl|NC_000922.1_gene_8	NC_000117.1_gene_884	90.00	1.9
lcl|NC_000922.1_gene_8	NC_000117.1_gene_734	90.00	1.9
lcl|NC_000922.1_gene_8	NC_000117.1_gene_265	94.44	1.9
lcl|NC_000922.1_gene_8	NC_000117.1_gene_922	89.47	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_812	100.00	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_693	100.00	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_672	83.33	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_618	89.47	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_590	89.47	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_561	100.00	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_453	100.00	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_452	94.12	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_160	81.48	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_150	100.00	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_60	100.00	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_34	100.00	6.6
lcl|NC_000922.1_gene_8	NC_000117.1_gene_12	100.00	6.6
lcl|NC_000922.1_gene_9	NC_000117.1_gene_311	100.00	0.083
lcl|NC_000922.1_gene_9	NC_000117.1_gene_311	90.48	1.0
lcl|NC_000922.1_gene_9	NC_000117.1_gene_816	100.00	0.29
lcl|NC_000922.1_gene_9	NC_000117.1_gene_563	84.38	1.0
lcl|NC_000922.1_gene_9	NC_000117.1_gene_331	80.65	1.0
lcl|NC_000922.1_gene_9	NC_000117.1_gene_289	94.74	1.0
lcl|NC_000922.1_gene_9	NC_000117.1_gene_214	100.00	1.0
lcl|NC_000922.1_gene_9	NC_000117.1_gene_169	94.74	1.0
lcl|NC_000922.1_gene_9	NC_000117.1_gene_46	90.48	1.0
lcl|NC_000922.1_gene_9	NC_000117.1_gene_925	90.00	3.5
lcl|NC_000922.1_gene_9	NC_000117.1_gene_819	94.44	3.5
lcl|NC_000922.1_gene_9	NC_000117.1_gene_730	94.44	3.5
lcl|NC_000922.1_gene_9	NC_000117.1_gene_653	100.00	3.5
lcl|NC_000922.1_gene_9	NC_000117.1_gene_536	90.00	3.5
lcl|NC_000922.1_gene_9	NC_000117.1_gene_237	100.00	3.5
lcl|NC_000922.1_gene_9	NC_000117.1_gene_228	94.44	3.5
lcl|NC_000922.1_gene_10	NC_000117.1_gene_682	100.00	0.51
lcl|NC_000922.1_gene_10	NC_000117.1_gene_682	100.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_501	84.62	1.8
lcl|NC_000922.1_gene_10	NC_000117.1_gene_491	87.50	1.8
lcl|NC_000922.1_gene_10	NC_000117.1_gene_382	90.48	1.8
lcl|NC_000922.1_gene_10	NC_000117.1_gene_358	100.00	1.8
lcl|NC_000922.1_gene_10	NC_000117.1_gene_357	80.65	1.8
lcl|NC_000922.1_gene_10	NC_000117.1_gene_919	94.44	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_916	85.19	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_884	90.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_879	100.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_862	100.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_860	94.44	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_760	90.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_742	100.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_715	100.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_705	100.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_612	90.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_604	85.19	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_511	94.44	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_510	90.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_453	90.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_375	100.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_321	95.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_261	100.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_237	85.19	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_164	90.00	6.3
lcl|NC_000922.1_gene_10	NC_000117.1_gene_120	86.96	6.3
lcl|NC_000922.1_gene_11	NC_000117.1_gene_679	100.00	1.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_548	94.74	1.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_397	100.00	1.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_154	85.71	1.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_901	100.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_874	84.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_867	100.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_845	90.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_822	84.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_790	90.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_568	100.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_525	100.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_475	100.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_390	94.44	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_374	90.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_307	86.96	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_244	100.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_227	94.44	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_185	100.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_173	90.00	4.2
lcl|NC_000922.1_gene_11	NC_000117.1_gene_34	100.00	4.2
lcl|NC_000922.1_gene_12	NC_000117.1_gene_435	92.59	0.013
lcl|NC_000922.1_gene_12	NC_000117.1_gene_320	95.24	0.16
lcl|NC_000922.1_gene_12	NC_000117.1_gene_714	90.91	0.56
lcl|NC_000922.1_gene_12	NC_000117.1_gene_291	90.91	0.56
lcl|NC_000922.1_gene_12	NC_000117.1_gene_160	100.00	0.56
lcl|NC_000922.1_gene_12	NC_000117.1_gene_798	91.30	2.0
lcl|NC_000922.1_gene_12	NC_000117.1_gene_672	94.74	2.0
lcl|NC_000922.1_gene_12	NC_000117.1_gene_578	90.48	2.0
lcl|NC_000922.1_gene_12	NC_000117.1_gene_303	88.46	2.0
lcl|NC_000922.1_gene_12	NC_000117.1_gene_215	94.74	2.0
lcl|NC_000922.1_gene_12	NC_000117.1_gene_194	94.74	2.0
lcl|NC_000922.1_gene_12	NC_000117.1_gene_932	94.44	6.8
lcl|NC_000922.1_gene_12	NC_000117.1_gene_932	86.96	6.8
lcl|NC_000922.1_gene_12	NC_000117.1_gene_717	100.00	6.8
lcl|NC_000922.1_gene_12	NC_000117.1_gene_621	100.00	6.8
lcl|NC_000922.1_gene_12	NC_000117.1_gene_278	100.00	6.8
lcl|NC_000922.1_gene_12	NC_000117.1_gene_278	100.00	6.8
lcl|NC_000922.1_gene_12	NC_000117.1_gene_261	90.00	6.8
lcl|NC_000922.1_gene_12	NC_000117.1_gene_77	100.00	6.8
lcl|NC_000922.1_gene_13	NC_000117.1_gene_932	77.38	4e-09
lcl|NC_000922.1_gene_13	NC_000117.1_gene_591	100.00	0.17
lcl|NC_000922.1_gene_13	NC_000117.1_gene_935	84.38	0.61
lcl|NC_000922.1_gene_13	NC_000117.1_gene_437	85.19	0.61
lcl|NC_000922.1_gene_13	NC_000117.1_gene_436	100.00	0.61
lcl|NC_000922.1_gene_13	NC_000117.1_gene_436	87.50	2.1
lcl|NC_000922.1_gene_13	NC_000117.1_gene_436	90.48	2.1
lcl|NC_000922.1_gene_13	NC_000117.1_gene_278	100.00	0.61
lcl|NC_000922.1_gene_13	NC_000117.1_gene_252	83.87	0.61
lcl|NC_000922.1_gene_13	NC_000117.1_gene_930	95.24	2.1
lcl|NC_000922.1_gene_13	NC_000117.1_gene_673	100.00	2.1
lcl|NC_000922.1_gene_13	NC_000117.1_gene_264	90.48	2.1
lcl|NC_000922.1_gene_13	NC_000117.1_gene_776	90.00	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_746	94.44	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_717	86.96	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_679	94.44	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_446	94.44	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_435	94.44	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_406	100.00	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_397	100.00	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_372	90.00	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_209	94.44	7.4
lcl|NC_000922.1_gene_13	NC_000117.1_gene_87	100.00	7.4
lcl|NC_000922.1_gene_14	NC_000117.1_gene_933	100.00	0.61
lcl|NC_000922.1_gene_14	NC_000117.1_gene_124	100.00	0.61
lcl|NC_000922.1_gene_14	NC_000117.1_gene_34	76.60	2.1
lcl|NC_000922.1_gene_14	NC_000117.1_gene_736	94.44	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_680	94.44	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_651	100.00	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_569	87.50	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_395	90.00	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_298	94.44	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_284	100.00	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_187	82.14	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_143	94.44	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_87	100.00	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_58	90.00	7.5
lcl|NC_000922.1_gene_14	NC_000117.1_gene_35	90.00	7.5
lcl|NC_000922.1_gene_15	NC_000117.1_gene_437	87.50	0.001
lcl|NC_000922.1_gene_15	NC_000117.1_gene_749	100.00	0.052
lcl|NC_000922.1_gene_15	NC_000117.1_gene_931	85.71	0.18
lcl|NC_000922.1_gene_15	NC_000117.1_gene_868	91.67	0.63
lcl|NC_000922.1_gene_15	NC_000117.1_gene_868	90.00	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_868	95.00	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_254	100.00	0.63
lcl|NC_000922.1_gene_15	NC_000117.1_gene_670	100.00	2.2
lcl|NC_000922.1_gene_15	NC_000117.1_gene_626	100.00	2.2
lcl|NC_000922.1_gene_15	NC_000117.1_gene_527	90.48	2.2
lcl|NC_000922.1_gene_15	NC_000117.1_gene_391	90.48	2.2
lcl|NC_000922.1_gene_15	NC_000117.1_gene_340	87.50	2.2
lcl|NC_000922.1_gene_15	NC_000117.1_gene_270	100.00	2.2
lcl|NC_000922.1_gene_15	NC_000117.1_gene_935	100.00	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_932	86.96	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_752	82.14	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_532	94.44	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_484	88.00	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_399	90.00	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_397	86.96	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_289	90.00	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_262	100.00	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_242	90.00	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_212	94.44	7.7
lcl|NC_000922.1_gene_15	NC_000117.1_gene_98	90.00	7.7
lcl|NC_000922.1_gene_16	NC_000117.1_gene_370	67.61	4e-90
lcl|NC_000922.1_gene_16	NC_000117.1_gene_370	69.15	1e-45
lcl|NC_000922.1_gene_16	NC_000117.1_gene_8	95.65	0.011
lcl|NC_000922.1_gene_16	NC_000117.1_gene_765	100.00	1.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_569	90.48	1.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_822	100.00	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_711	90.91	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_650	100.00	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_624	90.00	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_415	94.44	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_387	90.00	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_380	86.96	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_351	100.00	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_322	100.00	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_284	90.00	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_223	79.41	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_212	94.44	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_199	100.00	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_199	90.00	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_150	94.44	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_96	94.44	5.6
lcl|NC_000922.1_gene_16	NC_000117.1_gene_74	100.00	5.6
lcl|NC_000922.1_gene_17	NC_000117.1_gene_369	67.13	2e-37
lcl|NC_000922.1_gene_17	NC_000117.1_gene_369	80.82	2e-12
lcl|NC_000922.1_gene_17	NC_000117.1_gene_932	100.00	1.3
lcl|NC_000922.1_gene_17	NC_000117.1_gene_877	94.74	1.3
lcl|NC_000922.1_gene_17	NC_000117.1_gene_856	100.00	1.3
lcl|NC_000922.1_gene_17	NC_000117.1_gene_727	85.71	1.3
lcl|NC_000922.1_gene_17	NC_000117.1_gene_727	100.00	4.6
lcl|NC_000922.1_gene_17	NC_000117.1_gene_679	100.00	1.3
lcl|NC_000922.1_gene_17	NC_000117.1_gene_586	100.00	1.3
lcl|NC_000922.1_gene_17	NC_000117.1_gene_268	100.00	1.3
lcl|NC_000922.1_gene_17	NC_000117.1_gene_56	84.62	1.3
lcl|NC_000922.1_gene_17	NC_000117.1_gene_915	100.00	4.6
lcl|NC_000922.1_gene_17	NC_000117.1_gene_793	90.00	4.6
lcl|NC_000922.1_gene_17	NC_000117.1_gene_749	100.00	4.6
lcl|NC_000922.1_gene_17	NC_000117.1_gene_747	86.96	4.6
lcl|NC_000922.1_gene_17	NC_000117.1_gene_525	100.00	4.6
lcl|NC_000922.1_gene_17	NC_000117.1_gene_359	100.00	4.6
lcl|NC_000922.1_gene_17	NC_000117.1_gene_242	84.00	4.6
lcl|NC_000922.1_gene_17	NC_000117.1_gene_54	100.00	4.6
lcl|NC_000922.1_gene_18	NC_000117.1_gene_368	71.33	5e-13
lcl|NC_000922.1_gene_18	NC_000117.1_gene_368	69.17	5e-07
lcl|NC_000922.1_gene_18	NC_000117.1_gene_467	90.48	0.45
lcl|NC_000922.1_gene_18	NC_000117.1_gene_877	90.00	1.6
lcl|NC_000922.1_gene_18	NC_000117.1_gene_545	90.00	1.6
lcl|NC_000922.1_gene_18	NC_000117.1_gene_135	100.00	1.6
lcl|NC_000922.1_gene_18	NC_000117.1_gene_15	100.00	1.6
lcl|NC_000922.1_gene_18	NC_000117.1_gene_932	89.47	5.4
lcl|NC_000922.1_gene_18	NC_000117.1_gene_581	100.00	5.4
lcl|NC_000922.1_gene_18	NC_000117.1_gene_371	100.00	5.4
lcl|NC_000922.1_gene_18	NC_000117.1_gene_366	89.47	5.4
lcl|NC_000922.1_gene_18	NC_000117.1_gene_246	100.00	5.4
lcl|NC_000922.1_gene_18	NC_000117.1_gene_134	94.12	5.4
lcl|NC_000922.1_gene_18	NC_000117.1_gene_45	100.00	5.4
lcl|NC_000922.1_gene_19	NC_000117.1_gene_367	74.63	0.0
lcl|NC_000922.1_gene_19	NC_000117.1_gene_367	84.85	0.008
lcl|NC_000922.1_gene_19	NC_000117.1_gene_95	91.30	0.10
lcl|NC_000922.1_gene_19	NC_000117.1_gene_935	100.00	1.2
lcl|NC_000922.1_gene_19	NC_000117.1_gene_901	90.48	1.2
lcl|NC_000922.1_gene_19	NC_000117.1_gene_816	86.67	1.2
lcl|NC_000922.1_gene_19	NC_000117.1_gene_791	90.48	1.2
lcl|NC_000922.1_gene_19	NC_000117.1_gene_730	84.62	1.2
lcl|NC_000922.1_gene_19	NC_000117.1_gene_442	87.50	1.2
lcl|NC_000922.1_gene_19	NC_000117.1_gene_352	100.00	1.2
lcl|NC_000922.1_gene_19	NC_000117.1_gene_847	82.14	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_799	84.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_770	90.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_598	100.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_594	100.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_556	94.44	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_533	94.44	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_497	100.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_497	100.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_469	94.44	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_359	94.44	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_320	100.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_264	100.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_191	90.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_46	90.00	4.3
lcl|NC_000922.1_gene_19	NC_000117.1_gene_45	100.00	4.3
