lcl|NC_000922.1_gene_7	NC_002620.2_gene_334	100.00	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_324	94.44	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_304	81.25	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_286	100.00	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_181	82.14	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_168	90.00	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_158	86.96	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_142	100.00	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_129	85.19	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_112	86.96	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_80	100.00	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_77	94.44	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_44	94.44	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_44	94.44	8.1
lcl|NC_000922.1_gene_7	NC_002620.2_gene_44	100.00	8.1
lcl|NC_000922.1_gene_8	NC_002620.2_gene_636	79.41	0.56
lcl|NC_000922.1_gene_8	NC_002620.2_gene_331	90.48	0.56
lcl|NC_000922.1_gene_8	NC_002620.2_gene_199	80.65	0.56
lcl|NC_000922.1_gene_8	NC_002620.2_gene_902	100.00	2.0
lcl|NC_000922.1_gene_8	NC_002620.2_gene_903	100.00	6.9
lcl|NC_000922.1_gene_8	NC_002620.2_gene_823	89.47	6.9
lcl|NC_000922.1_gene_8	NC_002620.2_gene_670	100.00	6.9
lcl|NC_000922.1_gene_8	NC_002620.2_gene_634	94.12	6.9
lcl|NC_000922.1_gene_8	NC_002620.2_gene_445	89.47	6.9
lcl|NC_000922.1_gene_8	NC_002620.2_gene_351	100.00	6.9
lcl|NC_000922.1_gene_8	NC_002620.2_gene_209	100.00	6.9
lcl|NC_000922.1_gene_8	NC_002620.2_gene_166	94.12	6.9
lcl|NC_000922.1_gene_8	NC_002620.2_gene_44	94.74	6.9
lcl|NC_000922.1_gene_9	NC_002620.2_gene_769	95.00	0.30
lcl|NC_000922.1_gene_9	NC_002620.2_gene_645	100.00	1.0
lcl|NC_000922.1_gene_9	NC_002620.2_gene_606	80.65	1.0
lcl|NC_000922.1_gene_9	NC_002620.2_gene_257	100.00	1.0
lcl|NC_000922.1_gene_9	NC_002620.2_gene_910	100.00	3.6
lcl|NC_000922.1_gene_9	NC_002620.2_gene_840	94.44	3.6
lcl|NC_000922.1_gene_9	NC_002620.2_gene_782	100.00	3.6
lcl|NC_000922.1_gene_9	NC_002620.2_gene_415	100.00	3.6
lcl|NC_000922.1_gene_9	NC_002620.2_gene_396	100.00	3.6
lcl|NC_000922.1_gene_9	NC_002620.2_gene_199	84.62	3.6
lcl|NC_000922.1_gene_9	NC_002620.2_gene_155	94.44	3.6
lcl|NC_000922.1_gene_10	NC_002620.2_gene_201	81.58	0.013
lcl|NC_000922.1_gene_10	NC_002620.2_gene_381	82.35	0.53
lcl|NC_000922.1_gene_10	NC_002620.2_gene_890	100.00	1.9
lcl|NC_000922.1_gene_10	NC_002620.2_gene_883	100.00	1.9
lcl|NC_000922.1_gene_10	NC_002620.2_gene_535	80.65	1.9
lcl|NC_000922.1_gene_10	NC_002620.2_gene_234	94.74	1.9
lcl|NC_000922.1_gene_10	NC_002620.2_gene_183	100.00	1.9
lcl|NC_000922.1_gene_10	NC_002620.2_gene_42	100.00	1.9
lcl|NC_000922.1_gene_10	NC_002620.2_gene_36	94.74	1.9
lcl|NC_000922.1_gene_10	NC_002620.2_gene_36	90.00	6.5
lcl|NC_000922.1_gene_10	NC_002620.2_gene_36	90.91	6.5
lcl|NC_000922.1_gene_10	NC_002620.2_gene_9	100.00	1.9
lcl|NC_000922.1_gene_10	NC_002620.2_gene_774	94.44	6.5
lcl|NC_000922.1_gene_10	NC_002620.2_gene_750	90.00	6.5
lcl|NC_000922.1_gene_10	NC_002620.2_gene_655	94.44	6.5
lcl|NC_000922.1_gene_10	NC_002620.2_gene_537	100.00	6.5
lcl|NC_000922.1_gene_10	NC_002620.2_gene_468	94.44	6.5
lcl|NC_000922.1_gene_10	NC_002620.2_gene_310	90.00	6.5
lcl|NC_000922.1_gene_10	NC_002620.2_gene_291	86.96	6.5
lcl|NC_000922.1_gene_11	NC_002620.2_gene_339	86.67	0.008
lcl|NC_000922.1_gene_11	NC_002620.2_gene_910	82.86	0.10
lcl|NC_000922.1_gene_11	NC_002620.2_gene_910	94.74	1.3
lcl|NC_000922.1_gene_11	NC_002620.2_gene_306	88.00	0.36
lcl|NC_000922.1_gene_11	NC_002620.2_gene_825	94.74	1.3
lcl|NC_000922.1_gene_11	NC_002620.2_gene_801	87.50	1.3
lcl|NC_000922.1_gene_11	NC_002620.2_gene_498	91.30	1.3
lcl|NC_000922.1_gene_11	NC_002620.2_gene_112	94.74	1.3
lcl|NC_000922.1_gene_11	NC_002620.2_gene_930	90.00	4.4
lcl|NC_000922.1_gene_11	NC_002620.2_gene_713	90.00	4.4
lcl|NC_000922.1_gene_11	NC_002620.2_gene_609	84.00	4.4
lcl|NC_000922.1_gene_11	NC_002620.2_gene_608	100.00	4.4
lcl|NC_000922.1_gene_11	NC_002620.2_gene_591	90.00	4.4
lcl|NC_000922.1_gene_11	NC_002620.2_gene_445	100.00	4.4
lcl|NC_000922.1_gene_11	NC_002620.2_gene_414	94.44	4.4
lcl|NC_000922.1_gene_11	NC_002620.2_gene_125	100.00	4.4
lcl|NC_000922.1_gene_12	NC_002620.2_gene_796	100.00	0.58
lcl|NC_000922.1_gene_12	NC_002620.2_gene_856	100.00	2.0
lcl|NC_000922.1_gene_12	NC_002620.2_gene_669	87.50	2.0
lcl|NC_000922.1_gene_12	NC_002620.2_gene_592	84.62	2.0
lcl|NC_000922.1_gene_12	NC_002620.2_gene_70	87.50	2.0
lcl|NC_000922.1_gene_12	NC_002620.2_gene_627	90.00	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_558	100.00	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_535	81.25	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_527	94.44	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_526	90.00	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_495	100.00	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_448	94.44	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_430	90.00	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_427	94.44	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_403	82.14	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_205	100.00	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_150	90.91	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_71	94.44	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_45	90.00	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_8	94.44	7.1
lcl|NC_000922.1_gene_12	NC_002620.2_gene_2	100.00	7.1
lcl|NC_000922.1_gene_13	NC_002620.2_gene_274	75.90	2e-07
lcl|NC_000922.1_gene_13	NC_002620.2_gene_505	87.10	0.004
lcl|NC_000922.1_gene_13	NC_002620.2_gene_205	80.56	0.18
lcl|NC_000922.1_gene_13	NC_002620.2_gene_3	100.00	0.18
lcl|NC_000922.1_gene_13	NC_002620.2_gene_713	90.91	0.63
lcl|NC_000922.1_gene_13	NC_002620.2_gene_713	100.00	2.2
lcl|NC_000922.1_gene_13	NC_002620.2_gene_713	100.00	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_712	100.00	2.2
lcl|NC_000922.1_gene_13	NC_002620.2_gene_712	90.48	2.2
lcl|NC_000922.1_gene_13	NC_002620.2_gene_712	100.00	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_732	90.00	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_722	94.44	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_718	100.00	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_677	94.44	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_660	86.96	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_543	100.00	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_447	100.00	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_447	86.96	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_277	77.14	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_267	85.19	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_249	82.14	7.7
lcl|NC_000922.1_gene_13	NC_002620.2_gene_134	94.44	7.7
lcl|NC_000922.1_gene_14	NC_002620.2_gene_274	70.00	0.001
lcl|NC_000922.1_gene_14	NC_002620.2_gene_272	100.00	0.052
lcl|NC_000922.1_gene_14	NC_002620.2_gene_272	86.96	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_133	80.00	0.18
lcl|NC_000922.1_gene_14	NC_002620.2_gene_133	90.00	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_791	90.48	2.2
lcl|NC_000922.1_gene_14	NC_002620.2_gene_711	100.00	2.2
lcl|NC_000922.1_gene_14	NC_002620.2_gene_567	100.00	2.2
lcl|NC_000922.1_gene_14	NC_002620.2_gene_420	90.48	2.2
lcl|NC_000922.1_gene_14	NC_002620.2_gene_365	88.00	2.2
lcl|NC_000922.1_gene_14	NC_002620.2_gene_58	100.00	2.2
lcl|NC_000922.1_gene_14	NC_002620.2_gene_810	94.44	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_730	100.00	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_701	100.00	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_649	77.14	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_584	80.00	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_482	94.44	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_160	100.00	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_130	94.44	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_69	100.00	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_44	100.00	7.8
lcl|NC_000922.1_gene_14	NC_002620.2_gene_26	94.44	7.8
lcl|NC_000922.1_gene_15	NC_002620.2_gene_274	68.32	0.004
lcl|NC_000922.1_gene_15	NC_002620.2_gene_268	84.38	0.054
lcl|NC_000922.1_gene_15	NC_002620.2_gene_396	100.00	0.19
lcl|NC_000922.1_gene_15	NC_002620.2_gene_168	85.71	0.19
lcl|NC_000922.1_gene_15	NC_002620.2_gene_711	100.00	0.66
lcl|NC_000922.1_gene_15	NC_002620.2_gene_764	90.48	2.3
lcl|NC_000922.1_gene_15	NC_002620.2_gene_708	100.00	2.3
lcl|NC_000922.1_gene_15	NC_002620.2_gene_541	90.48	2.3
lcl|NC_000922.1_gene_15	NC_002620.2_gene_517	84.62	2.3
lcl|NC_000922.1_gene_15	NC_002620.2_gene_353	100.00	2.3
lcl|NC_000922.1_gene_15	NC_002620.2_gene_252	100.00	2.3
lcl|NC_000922.1_gene_15	NC_002620.2_gene_9	90.48	2.3
lcl|NC_000922.1_gene_15	NC_002620.2_gene_854	94.44	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_784	100.00	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_757	94.44	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_738	82.14	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_713	70.18	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_671	82.14	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_553	94.44	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_502	100.00	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_324	94.44	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_257	100.00	8.0
lcl|NC_000922.1_gene_15	NC_002620.2_gene_118	100.00	8.0
lcl|NC_000922.1_gene_16	NC_002620.2_gene_646	67.92	3e-92
lcl|NC_000922.1_gene_16	NC_002620.2_gene_646	68.81	5e-45
lcl|NC_000922.1_gene_16	NC_002620.2_gene_270	91.67	0.039
lcl|NC_000922.1_gene_16	NC_002620.2_gene_691	94.74	1.7
lcl|NC_000922.1_gene_16	NC_002620.2_gene_320	94.74	1.7
lcl|NC_000922.1_gene_16	NC_002620.2_gene_868	100.00	5.9
lcl|NC_000922.1_gene_16	NC_002620.2_gene_807	100.00	5.9
lcl|NC_000922.1_gene_16	NC_002620.2_gene_727	76.09	5.9
lcl|NC_000922.1_gene_16	NC_002620.2_gene_597	100.00	5.9
lcl|NC_000922.1_gene_16	NC_002620.2_gene_420	90.00	5.9
lcl|NC_000922.1_gene_16	NC_002620.2_gene_412	84.00	5.9
lcl|NC_000922.1_gene_16	NC_002620.2_gene_345	94.44	5.9
lcl|NC_000922.1_gene_16	NC_002620.2_gene_336	100.00	5.9
lcl|NC_000922.1_gene_16	NC_002620.2_gene_67	94.44	5.9
lcl|NC_000922.1_gene_17	NC_002620.2_gene_645	68.77	2e-18
lcl|NC_000922.1_gene_17	NC_002620.2_gene_932	83.33	0.39
lcl|NC_000922.1_gene_17	NC_002620.2_gene_522	90.48	1.4
lcl|NC_000922.1_gene_17	NC_002620.2_gene_380	90.48	1.4
lcl|NC_000922.1_gene_17	NC_002620.2_gene_128	90.48	1.4
lcl|NC_000922.1_gene_17	NC_002620.2_gene_843	90.00	4.8
lcl|NC_000922.1_gene_17	NC_002620.2_gene_563	94.44	4.8
lcl|NC_000922.1_gene_17	NC_002620.2_gene_501	100.00	4.8
lcl|NC_000922.1_gene_17	NC_002620.2_gene_501	90.00	4.8
lcl|NC_000922.1_gene_17	NC_002620.2_gene_446	100.00	4.8
lcl|NC_000922.1_gene_17	NC_002620.2_gene_278	100.00	4.8
lcl|NC_000922.1_gene_17	NC_002620.2_gene_257	94.44	4.8
lcl|NC_000922.1_gene_17	NC_002620.2_gene_58	100.00	4.8
lcl|NC_000922.1_gene_18	NC_002620.2_gene_644	71.91	2e-06
lcl|NC_000922.1_gene_18	NC_002620.2_gene_291	86.21	0.011
lcl|NC_000922.1_gene_18	NC_002620.2_gene_489	100.00	0.13
lcl|NC_000922.1_gene_18	NC_002620.2_gene_201	100.00	0.46
lcl|NC_000922.1_gene_18	NC_002620.2_gene_86	87.50	0.46
lcl|NC_000922.1_gene_18	NC_002620.2_gene_647	100.00	1.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_622	90.91	1.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_446	94.44	1.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_331	100.00	1.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_920	100.00	5.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_642	89.47	5.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_559	89.47	5.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_457	100.00	5.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_454	89.47	5.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_407	89.47	5.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_154	79.31	5.6
lcl|NC_000922.1_gene_18	NC_002620.2_gene_36	89.47	5.6
lcl|NC_000922.1_gene_19	NC_002620.2_gene_643	75.19	0.0
lcl|NC_000922.1_gene_19	NC_002620.2_gene_617	89.29	0.009
lcl|NC_000922.1_gene_19	NC_002620.2_gene_738	100.00	1.3
lcl|NC_000922.1_gene_19	NC_002620.2_gene_597	87.50	1.3
lcl|NC_000922.1_gene_19	NC_002620.2_gene_712	79.41	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_659	86.96	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_619	90.00	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_619	100.00	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_414	90.00	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_373	94.44	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_334	90.00	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_320	100.00	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_312	94.44	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_234	94.44	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_158	87.50	4.5
lcl|NC_000922.1_gene_19	NC_002620.2_gene_24	90.00	4.5
lcl|NC_000922.1_gene_20	NC_002620.2_gene_642	68.04	3e-56
lcl|NC_000922.1_gene_20	NC_002620.2_gene_642	73.63	5e-09
lcl|NC_000922.1_gene_20	NC_002620.2_gene_627	88.46	0.74
lcl|NC_000922.1_gene_20	NC_002620.2_gene_33	100.00	0.74
lcl|NC_000922.1_gene_20	NC_002620.2_gene_869	100.00	2.6
lcl|NC_000922.1_gene_20	NC_002620.2_gene_858	94.44	2.6
lcl|NC_000922.1_gene_20	NC_002620.2_gene_634	87.50	2.6
lcl|NC_000922.1_gene_20	NC_002620.2_gene_591	100.00	2.6
lcl|NC_000922.1_gene_20	NC_002620.2_gene_910	84.62	9.1
