Query	Subject	% Similarity	E Value
CT_462	TC_RS03780	80.22	2.9999999999999985e-168
CT_463	TC_RS03785	80.1	0.0
CT_464	TC_RS03790	73.78	2.999999999999999e-118
CT_465	TC_RS03795	75.4	4.999999999999999e-121
CT_t17	TC_RS03800	100.0	2e-38
CT_466	TC_RS03805	86.06	1.9999999999999997e-109
CT_467	TC_RS03810	81.32	0.0
CT_468	TC_RS03815	80.23	0.0
CT_t18	TC_RS03820	100.0	1e-33
CT_469	TC_RS03825	77.14	3.999999999999999e-115
CT_470	TC_RS03830	82.27	0.0
CT_471	TC_RS03835	83.86	0.0
CT_t19	TC_RS03840	100.0	8e-38
CT_472	TC_RS03850	83.27	0.0
CT_473	TC_RS04295	100.0	0.84
CT_473	TC_RS01060	100.0	0.84
CT_474	TC_RS03860	78.6	0.0
CT_475	TC_RS03865	79.8	0.0
CT_476	TC_RS03870	82.82	0.0
CT_477	TC_RS03875	74.4	5e-89
CT_478	TC_RS03880	79.64	0.0
CT_479	TC_RS03885	82.35	0.0
CT_480	TC_RS03890	81.56	0.0
CT_480.1	TC_RS02375	86.96	0.41
CT_480.1	TC_RS01835	84.0	0.41
CT_480.1	TC_RS00895	100.0	0.41
CT_480.1	TC_RS00430	94.44	0.41
CT_481	TC_RS03895	78.21	9.999999999999997e-169
CT_482	TC_RS03900	80.03	1.9999999999999995e-163
CT_483	TC_RS03905	76.69	5.999999999999999e-73
CT_484	TC_RS03910	82.58	0.0
CT_485	TC_RS03915	77.72	0.0
CT_486	TC_RS03920	84.08	0.0
CT_487	TC_RS03925	82.37	8.999999999999998e-156
CT_488	TC_RS03930	78.62	6.999999999999997e-177
CT_489	TC_RS03935	84.62	0.0
CT_490	TC_RS03940	78.26	5e-53
CT_491	TC_RS03945	85.88	0.0
CT_492	TC_RS03950	91.79	0.0
CT_493	TC_RS03955	79.9	0.0
CT_494	TC_RS03960	77.29	0.0
CT_495	TC_RS03965	78.48	0.0
CT_496	TC_RS03970	81.42	9.999999999999998e-140
CT_t20	TC_RS03975	100.0	5.999999999999999e-39
CT_496.1	TC_RS04825	82.46	9e-28
CT_497	TC_RS03980	83.58	0.0
CT_498	TC_RS03985	81.66	0.0
CT_499	TC_RS03990	77.48	2.9999999999999987e-156
CT_500	TC_RS03995	87.29	5.999999999999998e-150
CT_501	TC_RS04000	83.25	0.0
CT_502	TC_RS04005	81.87	1.9999999999999993e-144
CT_503	TC_RS04010	85.56	0.0
CT_t21	TC_RS04015	100.0	2e-38
CT_504	TC_RS04020	77.97	0.0
CT_505	TC_RS04025	88.89	0.0
CT_506	TC_RS04030	92.42	2.9999999999999993e-178
CT_507	TC_RS04035	89.24	0.0
CT_508	TC_RS04040	94.49	2.9999999999999994e-179
CT_509	TC_RS04045	95.93	2.9999999999999987e-172
CT_510	TC_RS04050	86.32	0.0
CT_511	TC_RS04055	90.57	9.999999999999998e-173
CT_512	TC_RS04060	95.38	0.0
CT_513	TC_RS04065	93.82	4.9999999999999985e-163
CT_514	TC_RS04070	92.75	0.0
CT_515	TC_RS04075	92.54	4.9999999999999986e-170
CT_516	TC_RS04080	91.53	0.0
CT_517	TC_RS04085	96.73	7.999999999999997e-160
CT_518	TC_RS04090	88.35	2.9999999999999995e-134
CT_519	TC_RS04095	94.05	5.999999999999998e-109
CT_520	TC_RS04100	96.35	6.999999999999999e-101
CT_521	TC_RS04105	96.64	0.0
CT_522	TC_RS04110	90.8	0.0
CT_523	TC_RS04115	89.58	2.9999999999999993e-127
CT_524	TC_RS04120	97.75	1.9999999999999995e-129
CT_525	TC_RS04125	89.94	0.0
CT_526	TC_RS04130	89.58	2.9999999999999993e-127
CT_527	TC_RS04135	88.19	0.0
CT_528	TC_RS04140	91.89	0.0
CT_529	TC_RS04145	67.03	9.999999999999998e-68
CT_530	TC_RS04150	82.13	0.0
CT_531	TC_RS04155	87.43	0.0
CT_532	TC_RS04160	86.15	1.9999999999999993e-156
CT_533	TC_RS04165	85.02	0.0
CT_534	TC_RS04170	76.54	0.0
CT_535	TC_RS04175	84.55	1.9999999999999995e-151
CT_536	TC_RS04180	85.9	0.0
CT_537	TC_RS04185	81.43	1.9999999999999994e-130
CT_538	TC_RS04190	89.82	0.0
CT_t22	TC_RS04195	100.0	5.999999999999999e-39
