Query	Subject	% Similarity	E Value
TC_RS01300	CT_866	82.03	0.0
TC_RS01305	CT_867	67.38	3e-63
TC_RS01310	CT_674	94.44	0.49
TC_RS01310	CT_475	90.0	0.49
TC_RS01310	CT_020	94.44	0.49
TC_RS01315	CT_868	75.83	5e-18
TC_RS01320	CT_740	91.67	0.02
TC_RS01325	CT_869	73.2	0.0
TC_RS01330	CT_870	71.06	0.0
TC_RS01335	CT_871	71.99	0.0
TC_RS01340	CT_872	74.37	0.0
TC_RS01345	CT_873	65.92	0.0002
TC_RS01350	CT_874	76.29	0.0
TC_RS01355	CT_875	65.68	2.999999999999999e-66
TC_RS01360	CT_001	83.88	9.999999999999998e-81
TC_RS01365	CT_002	89.4	2.9999999999999995e-113
TC_RS01370	CT_003	84.76	0.0
TC_RS01375	CT_004	85.49	0.0
TC_RS01380	CT_005	81.84	7.999999999999997e-134
TC_RS01385	CT_006	77.15	2.9999999999999993e-111
TC_RS01390	CT_007	81.18	0.0
TC_RS01395	CT_008	80.79	0.0
TC_RS01400	CT_009	84.71	1.9999999999999994e-130
TC_RS01405	CT_010	79.97	0.0
TC_RS01410	CT_011	81.23	0.0
TC_RS01415	CT_012	84.03	0.0
TC_RS01420	CT_013	84.28	0.0
TC_RS01425	CT_014	78.82	0.0
TC_RS01430	CT_015	80.0	0.0
TC_RS01435	CT_016	79.42	0.0
TC_RS01440	CT_017	83.13	0.0
TC_RS01445	CT_018	72.89	3e-59
TC_RS04780	CT_s01	93.36	1.9999999999999996e-180
TC_RS01450	CT_019	81.71	0.0
TC_RS01455	CT_020	81.45	0.0
TC_RS01460	CT_021	77.35	2.999999999999999e-163
TC_RS01465	CT_022	90.21	1e-126
TC_RS01470	CT_023	82.59	0.0
TC_RS01475	CT_024	80.3	0.0
TC_RS01480	CT_025	84.51	0.0
TC_RS01485	CT_026	91.43	5.999999999999998e-142
TC_RS01490	CT_027	81.04	0.0
TC_RS01495	CT_028	92.35	2.999999999999999e-153
TC_RS01500	CT_029	84.25	0.0
TC_RS01505	CT_030	82.04	5.999999999999998e-177
TC_RS01510	CT_031	83.17	9.999999999999998e-88
TC_RS01515	CT_032	82.7	0.0
TC_RS01520	CT_033	81.62	0.0
TC_RS01525	CT_034	79.58	0.0
TC_RS01530	CT_035	76.97	1.9999999999999996e-170
TC_RS01535	CT_036	72.31	0.0
TC_RS01540	CT_t01	100.0	1.9999999999999998e-32
TC_RS01545	CT_038	83.86	1.9999999999999994e-103
TC_RS01550	CT_039	84.47	0.0
TC_RS01555	CT_040	85.77	0.0
TC_RS01560	CT_041	83.6	0.0
TC_RS01565	CT_042	78.71	0.0
TC_RS01570	CT_043	92.25	0.0
TC_RS01575	CT_044	86.05	9.999999999999996e-160
TC_RS01580	CT_045	83.6	0.0
TC_RS01585	CT_046	85.1	0.0
TC_RS01590	CT_047	77.43	0.0
TC_RS01595	CT_048	82.87	0.0
TC_RS01600	CT_049	71.32	1.9999999999999998e-110
TC_RS04785	CT_050	76.23	4e-18
TC_RS01610	CT_051	68.77	3.9999999999999993e-113
TC_RS01615	CT_052	80.34	0.0
TC_RS01620	CT_053	87.7	2.9999999999999993e-160
TC_RS01625	CT_698	90.48	0.13
TC_RS01630	CT_054	80.51	0.0
TC_RS01635	CT_055	83.23	0.0
TC_RS01640	CT_056	79.1	9.999999999999995e-180
TC_RS01645	CT_057	76.17	0.0
TC_RS01650	CT_058	63.64	3e-50
TC_RS01655	CT_059	79.27	1.9999999999999996e-64
TC_RS01660	CT_t02	100.0	4e-34
TC_RS01665	CT_060	79.94	0.0
TC_RS01670	CT_061	83.44	0.0
TC_RS01675	CT_062	81.84	0.0
TC_RS01680	CT_063	82.23	0.0
TC_RS01685	CT_064	85.18	0.0
TC_RS01690	CT_065	89.12	0.0
TC_RS01695	CT_860	100.0	0.47
TC_RS01695	CT_422	100.0	0.47
TC_RS01700	CT_066	88.26	1.9999999999999992e-175
TC_RS01705	CT_295	90.48	0.2
TC_RS01710	CT_067	80.73	0.0
TC_RS01715	CT_068	85.26	0.0
TC_RS01720	CT_069	81.82	0.0
TC_RS01725	CT_070	82.13	0.0
TC_RS01730	CT_071	78.7	0.0
TC_RS01735	CT_072	82.39	0.0
TC_RS01740	CT_073	85.16	0.0
TC_RS01745	CT_074	79.52	0.0
TC_RS01750	CT_075	84.47	0.0
TC_RS01755	CT_076	84.65	4.999999999999998e-145
TC_RS01760	CT_077	77.02	0.0
TC_RS01765	CT_078	79.6	0.0
TC_RS01770	CT_079	80.54	8.999999999999999e-116
TC_RS01775	CT_080	80.2	4.999999999999999e-73
TC_RS04790	CT_081	82.94	8.999999999999998e-83
TC_RS01780	CT_082	76.48	0.0
TC_RS01785	CT_083	81.02	4.9999999999999994e-126
TC_RS01790	CT_084	76.98	0.0
TC_RS01795	CT_085	79.32	0.0
TC_RS01800	CT_086	91.48	7.999999999999999e-108
TC_RS01805	CT_087	77.97	0.0
TC_RS01810	CT_088	79.82	9.999999999999999e-109
TC_RS01815	CT_089	75.28	0.0
TC_RS01820	CT_090	87.4	0.0
TC_RS01825	CT_091	86.89	0.0
TC_RS01830	CT_092	82.28	0.0
TC_RS01835	CT_093	75.94	0.0
TC_RS01840	CT_094	85.36	0.0
TC_RS01845	CT_095	87.63	4.999999999999998e-131
TC_RS01850	CT_096	80.72	0.0
TC_RS01855	CT_097	90.19	0.0
TC_RS01860	CT_098	88.21	0.0
TC_RS01865	CT_099	81.39	0.0
TC_RS01870	CT_100	78.39	1e-81
TC_RS01875	CT_101	75.28	2e-85
TC_RS01880	CT_102	81.39	1e-126
TC_RS01885	CT_103	82.41	0.0
TC_RS01890	CT_104	83.39	0.0
TC_RS04795	CT_105	69.35	1.9999999999999997e-89
TC_RS01900	CT_106	80.85	0.0
TC_RS01905	CT_107	76.45	0.0
TC_RS01910	CT_108	78.12	1.9999999999999995e-177
TC_RS01915	CT_109	78.91	0.0
TC_RS01920	CT_110	88.99	0.0
TC_RS01925	CT_111	93.53	2.999999999999999e-133
TC_RS01930	CT_112	79.64	0.0
TC_RS01935	CT_113	83.76	0.0
TC_RS01940	CT_114	74.36	0.0
TC_RS01945	CT_441	90.48	0.28
TC_RS01945	CT_414	100.0	0.28
TC_RS01950	CT_872	84.62	0.32
TC_RS01950	CT_866	100.0	0.32
TC_RS01955	CT_117	74.05	5e-28
TC_RS01960	CT_118	69.3	8e-16
TC_RS01965	CT_119	69.73	4e-53
TC_RS01970	CT_320	100.0	1.6
TC_RS01975	CT_121	85.88	0.0
TC_RS01980	CT_122	86.02	0.0
TC_RS01985	CT_123	84.07	1.9999999999999995e-151
TC_RS01990	CT_124	83.25	0.0
TC_RS01995	CT_125	94.04	0.0
TC_RS02000	CT_126	88.92	9.999999999999997e-145
TC_RS02005	CT_127	72.69	1.9999999999999997e-133
TC_RS02010	CT_128	80.12	9.999999999999998e-175
TC_RS02015	CT_129	82.95	0.0
TC_RS02020	CT_130	78.27	4.999999999999998e-160
TC_RS02025	CT_131	79.03	0.0
TC_RS02030	CT_132	79.66	0.0
TC_RS02035	CT_133	78.2	0.0
TC_RS02040	CT_134	72.54	4e-57
TC_RS02045	CT_135	70.86	3.9999999999999987e-144
TC_RS02050	CT_136	81.25	0.0
TC_RS02055	CT_137	73.26	1.9999999999999995e-140
TC_RS02060	CT_138	77.49	0.0
TC_RS02065	CT_139	73.94	0.0
TC_RS02070	CT_140	75.98	1.9999999999999995e-140
TC_RS02075	CT_141	80.36	9.999999999999999e-115
TC_RS02080	CT_t03	100.0	4.9999999999999996e-33
TC_RS02085	CT_t04	100.0	2e-38
TC_RS02090	CT_142	75.76	5.999999999999997e-172
TC_RS02095	CT_143	74.08	2.999999999999999e-150
TC_RS02100	CT_144	73.53	8.999999999999999e-145
TC_RS02105	CT_145	77.67	0.0
TC_RS02110	CT_146	77.23	0.0
TC_RS02115	CT_147	67.91	0.0
TC_RS02120	CT_148	79.75	0.0
TC_RS02125	CT_149	75.87	0.0
TC_RS02130	CT_812	95.0	0.040999999999999995
TC_RS02135	CT_150	96.23	3.999999999999999e-71
TC_RS02140	CT_151	80.36	0.0
TC_RS02145	CT_152	78.99	5.999999999999998e-165
TC_RS02150	CT_153	72.14	0.0
TC_RS02155	CT_151	100.0	0.72
TC_RS02160	CT_154	82.35	3e-07
TC_RS02165	CT_378	91.3	0.9
TC_RS02170	CT_858	100.0	0.069
TC_RS02175	CT_164	85.19	0.25
TC_RS02180	CT_166	63.79	1e-23
TC_RS02185	CT_166	71.79	0.0
TC_RS02190	CT_166	76.98	3e-23
TC_RS02195	CT_682	100.0	0.024
TC_RS02200	CT_456	91.3	0.08800000000000001
TC_RS02205	CT_328	86.67	0.098
TC_RS02210	CT_688	90.48	0.83
TC_RS02210	CT_638	94.74	0.83
TC_RS02210	CT_446	88.0	0.83
TC_RS02210	CT_351	94.74	0.83
TC_RS02210	CT_230	80.65	0.83
TC_RS02215	CT_241	94.74	0.27
TC_RS04800	CT_316	100.0	0.26
TC_RS02225	CT_175	75.2	0.0
TC_RS02230	CT_636	100.0	0.83
TC_RS02230	CT_527	100.0	0.83
TC_RS02235	CT_176	78.43	1e-94
TC_RS02240	CT_177	81.52	0.0
TC_RS02245	CT_178	76.79	0.0
TC_RS02250	CT_179	72.44	4.999999999999999e-71
TC_RS02255	CT_180	75.36	2.999999999999999e-130
TC_RS02260	CT_t05	100.0	1e-33
TC_RS02265	CT_t06	98.63	1.9999999999999997e-31
TC_RS02270	CT_181	77.89	1.9999999999999995e-164
TC_RS02275	CT_182	82.48	0.0
TC_RS02280	CT_183	79.25	0.0
TC_RS02285	CT_184	79.54	9.999999999999999e-108
TC_RS02290	CT_185	82.81	0.0
TC_RS02295	CT_186	81.84	0.0
TC_RS02300	CT_187	77.29	0.0
TC_RS02305	CT_188	79.15	9.999999999999997e-148
TC_RS02310	CT_189	84.21	0.0
TC_RS02315	CT_190	81.5	0.0
TC_RS02320	CT_191	86.86	2.999999999999999e-120
TC_RS02325	CT_192	64.58	2.0000000000000002e-24
TC_RS02330	CT_193	81.97	0.0
TC_RS02335	CT_194	83.64	0.0
TC_RS02340	CT_195	75.0	0.0
TC_RS02345	CT_762	92.0	0.022000000000000002
TC_RS02350	CT_197	83.2	0.0
TC_RS02355	CT_198	78.22	0.0
TC_RS02360	CT_199	82.27	0.0
TC_RS02365	CT_200	81.75	0.0
TC_RS02370	CT_201	79.67	0.0
TC_RS02375	CT_202	79.44	0.0
TC_RS02380	CT_203	86.53	0.0
TC_RS02385	CT_204	84.25	0.0
TC_RS02390	CT_205	79.52	0.0
TC_RS02395	CT_206	78.4	0.0
TC_RS02400	CT_207	80.89	0.0
TC_RS02405	CT_t07	100.0	1e-33
TC_RS02410	CT_t08	100.0	4.9999999999999996e-33
TC_RS02415	CT_208	77.28	0.0
TC_RS02420	CT_209	80.38	0.0
TC_RS02425	CT_210	74.29	0.0
TC_RS02430	CT_211	79.23	3.999999999999999e-141
TC_RS02435	CT_212	80.76	2.999999999999999e-116
TC_RS02440	CT_213	77.95	2.999999999999999e-163
TC_RS02445	CT_214	72.41	0.0
TC_RS02450	CT_204	100.0	0.13
TC_RS02450	CT_138	100.0	0.13
TC_RS02455	CT_215	85.71	0.0
TC_RS02460	CT_216	83.23	0.0
TC_RS02465	CT_217	83.21	0.0
TC_RS02470	CT_274	95.24	0.16
TC_RS02475	CT_218	79.93	0.0
TC_RS02480	CT_219	77.45	0.0
TC_RS02485	CT_220	79.45	5.9999999999999984e-145
TC_RS02490	CT_221	84.5	0.0
TC_RS02495	CT_t09	98.65	6e-32
TC_RS02500	CT_t10	100.0	4.9999999999999996e-33
TC_RS02510	CT_223	70.42	4.0000000000000004e-20
TC_RS02515	CT_608	91.67	0.013000000000000001
TC_RS02520	CT_744	83.33	1.7
TC_RS02520	CT_564	100.0	1.7
TC_RS02520	CT_075	89.47	1.7
TC_RS02525	CT_226	85.92	2e-17
TC_RS02530	CT_605	100.0	0.3
TC_RS02535	CT_228	68.43	2e-44
TC_RS02540	CT_870	100.0	0.39
TC_RS02545	CT_230	76.89	0.0
TC_RS02550	CT_231	81.11	0.0
TC_RS04805	CT_232	76.62	4e-62
TC_RS02560	CT_233	77.46	5e-76
TC_RS02565	CT_234	80.17	0.0
TC_RS02570	CT_235	84.3	7.999999999999998e-129
TC_RS02575	CT_236	92.31	1.9999999999999993e-95
TC_RS02580	CT_237	82.46	0.0
TC_RS02585	CT_238	80.8	0.0
TC_RS02590	CT_239	83.32	0.0
TC_RS02595	CT_240	79.8	1.9999999999999997e-152
TC_RS02600	CT_241	82.51	0.0
TC_RS02605	CT_242	84.67	2.9999999999999987e-167
TC_RS02610	CT_243	82.72	0.0
TC_RS02615	CT_244	74.39	0.0
TC_RS02620	CT_245	83.97	0.0
TC_RS02625	CT_246	85.51	0.0
TC_RS02630	CT_247	79.83	0.0
TC_RS02635	CT_248	84.42	0.0
TC_RS02640	CT_249	69.93	2e-28
TC_RS02645	CT_250	82.55	0.0
TC_RS02650	CT_251	82.1	0.0
TC_RS02655	CT_252	79.78	0.0
TC_RS02660	CT_253	85.45	0.0
TC_RS02665	CT_254	75.45	6.9999999999999986e-152
TC_RS04810	CT_077	100.0	2.7
TC_RS02670	CT_255	80.68	4.999999999999999e-100
TC_RS02675	CT_256	82.02	0.0
TC_RS02680	CT_257	81.23	0.0
TC_RS02685	CT_258	79.37	0.0
TC_RS02690	CT_259	83.0	0.0
TC_RS02695	CT_260	83.51	8.999999999999999e-142
TC_RS02700	CT_261	83.55	0.0
TC_RS02705	CT_262	78.86	0.0
TC_RS02710	CT_263	72.61	2.9999999999999996e-85
TC_RS02715	CT_264	81.32	0.0
TC_RS02720	CT_265	88.21	0.0
TC_RS02725	CT_266	78.48	0.0
TC_RS02730	CT_267	95.05	9.999999999999998e-137
TC_RS02735	CT_268	79.67	0.0
TC_RS02740	CT_269	79.35	0.0
TC_RS02745	CT_793	95.0	0.83
TC_RS02745	CT_033	100.0	0.83
TC_RS02750	CT_270	81.21	0.0
TC_RS02755	CT_271	88.19	5.999999999999998e-103
TC_RS02760	CT_272	84.27	0.0
TC_RS02765	CT_273	80.39	3.999999999999999e-147
TC_RS02770	CT_274	83.81	2.9999999999999993e-128
TC_RS02775	CT_275	87.21	0.0
TC_RS02780	CT_276	81.32	3.999999999999999e-160
TC_RS02785	CT_277	76.74	3.999999999999999e-141
TC_RS02790	CT_278	82.8	0.0
TC_RS02795	CT_279	80.17	0.0
TC_RS02800	CT_280	83.0	0.0
TC_RS02805	CT_281	85.43	0.0
TC_RS02810	CT_282	81.92	5.999999999999999e-98
TC_RS02815	CT_283	78.86	0.0
TC_RS02820	CT_284	77.35	0.0
TC_RS02825	CT_285	79.69	0.0
TC_RS02830	CT_286	85.14	0.0
TC_RS02835	CT_287	82.92	0.0
TC_RS02840	CT_288	69.39	0.0
TC_RS02845	CT_289	74.69	2.9999999999999994e-114
TC_RS02850	CT_290	81.71	0.0
TC_RS02855	CT_291	82.6	1.9999999999999995e-137
