lcl|NC_000117.1_gene_38	NC_010287.1_gene_306	99.40
lcl|NC_000117.1_gene_38	NC_010287.1_gene_305	100.00
lcl|NC_000117.1_gene_39	NC_010287.1_gene_307	98.58
lcl|NC_000117.1_gene_40	NC_010287.1_gene_308	100.00
lcl|NC_000117.1_gene_41	NC_010287.1_gene_309	99.42
lcl|NC_000117.1_gene_42	NC_010287.1_gene_310	99.30
lcl|NC_000117.1_gene_43	NC_010287.1_gene_311	99.35
lcl|NC_000117.1_gene_44	NC_010287.1_gene_312	99.80
lcl|NC_000117.1_gene_45	NC_010287.1_gene_313	99.63
lcl|NC_000117.1_gene_46	NC_010287.1_gene_314	99.75
lcl|NC_000117.1_gene_47	NC_010287.1_gene_315	99.80
lcl|NC_000117.1_gene_48	NC_010287.1_gene_316	100.00
lcl|NC_000117.1_gene_49	NC_010287.1_gene_317	99.20
lcl|NC_000117.1_gene_50	NC_010287.1_gene_318	97.82
lcl|NC_000117.1_gene_50	NC_010287.1_gene_318	96.55
lcl|NC_000117.1_gene_50	NC_010287.1_gene_318	95.80
lcl|NC_000117.1_gene_50	NC_010287.1_gene_318	97.72
lcl|NC_000117.1_gene_50	NC_010287.1_gene_318	93.96
lcl|NC_000117.1_gene_51	NC_010287.1_gene_319	99.58
lcl|NC_000117.1_gene_52	NC_010287.1_gene_320	99.58
lcl|NC_000117.1_gene_53	NC_010287.1_gene_321	94.19
lcl|NC_000117.1_gene_54	NC_010287.1_gene_322	96.01
lcl|NC_000117.1_gene_54	NC_010287.1_gene_322	87.95
lcl|NC_000117.1_gene_54	NC_010287.1_gene_322	93.91
lcl|NC_000117.1_gene_55	NC_010287.1_gene_323	91.21
lcl|NC_000117.1_gene_55	NC_010287.1_gene_323	96.48
lcl|NC_000117.1_gene_56	NC_010287.1_gene_324	99.73
lcl|NC_000117.1_gene_57	NC_010287.1_gene_325	99.78
lcl|NC_000117.1_gene_58	NC_010287.1_gene_326	99.15
lcl|NC_000117.1_gene_59	NC_010287.1_gene_327	99.64
lcl|NC_000117.1_gene_60	NC_010287.1_gene_328	99.73
lcl|NC_000117.1_gene_61	NC_010287.1_gene_329	99.50
lcl|NC_000117.1_gene_62	NC_010287.1_gene_330	97.55
lcl|NC_000117.1_gene_63	NC_010287.1_gene_331	97.83
lcl|NC_000117.1_gene_64	NC_010287.1_gene_332	100.00
lcl|NC_000117.1_gene_65	NC_010287.1_gene_333	99.45
lcl|NC_000117.1_gene_66	NC_010287.1_gene_334	99.87
lcl|NC_000117.1_gene_67	NC_010287.1_gene_335	99.68
lcl|NC_000117.1_gene_68	NC_010287.1_gene_336	99.51
lcl|NC_000117.1_gene_69	NC_010287.1_gene_337	99.67
lcl|NC_000117.1_gene_70	NC_010287.1_gene_338	99.68
lcl|NC_000117.1_gene_71	NC_010287.1_gene_339	99.79
lcl|NC_000117.1_gene_72	NC_010287.1_gene_340	99.59
lcl|NC_000117.1_gene_73	NC_010287.1_gene_341	99.87
lcl|NC_000117.1_gene_74	NC_010287.1_gene_342	99.56
lcl|NC_000117.1_gene_75	NC_010287.1_gene_343	99.37
lcl|NC_000117.1_gene_76	NC_010287.1_gene_344	99.47
lcl|NC_000117.1_gene_77	NC_010287.1_gene_345	99.57
lcl|NC_000117.1_gene_77	NC_010287.1_gene_346	100.00
lcl|NC_000117.1_gene_78	NC_010287.1_gene_346	99.28
lcl|NC_000117.1_gene_78	NC_010287.1_gene_345	100.00
lcl|NC_000117.1_gene_79	NC_010287.1_gene_347	99.64
lcl|NC_000117.1_gene_80	NC_010287.1_gene_348	99.76
lcl|NC_000117.1_gene_81	NC_010287.1_gene_349	99.34
lcl|NC_000117.1_gene_82	NC_010287.1_gene_350	99.58
lcl|NC_000117.1_gene_82	NC_010287.1_gene_351	100.00
lcl|NC_000117.1_gene_83	NC_010287.1_gene_351	99.54
lcl|NC_000117.1_gene_83	NC_010287.1_gene_350	100.00
lcl|NC_000117.1_gene_84	NC_010287.1_gene_352	99.49
lcl|NC_000117.1_gene_85	NC_010287.1_gene_353	100.00
lcl|NC_000117.1_gene_87	NC_010287.1_gene_354	99.47
lcl|NC_000117.1_gene_88	NC_010287.1_gene_355	99.59
lcl|NC_000117.1_gene_89	NC_010287.1_gene_356	99.63
lcl|NC_000117.1_gene_90	NC_010287.1_gene_357	99.48
lcl|NC_000117.1_gene_91	NC_010287.1_gene_358	99.63
lcl|NC_000117.1_gene_92	NC_010287.1_gene_359	99.68
lcl|NC_000117.1_gene_93	NC_010287.1_gene_360	99.77
lcl|NC_000117.1_gene_94	NC_010287.1_gene_361	99.29
lcl|NC_000117.1_gene_95	NC_010287.1_gene_362	99.91
lcl|NC_000117.1_gene_96	NC_010287.1_gene_363	99.35
lcl|NC_000117.1_gene_97	NC_010287.1_gene_364	99.73
lcl|NC_000117.1_gene_98	NC_010287.1_gene_365	98.57
lcl|NC_000117.1_gene_98	NC_010287.1_gene_366	100.00
lcl|NC_000117.1_gene_99	NC_010287.1_gene_366	99.45
lcl|NC_000117.1_gene_99	NC_010287.1_gene_365	100.00
lcl|NC_000117.1_gene_100	NC_010287.1_gene_367	100.00
lcl|NC_000117.1_gene_101	NC_010287.1_gene_368	98.81
lcl|NC_000117.1_gene_101	NC_010287.1_gene_369	97.73
lcl|NC_000117.1_gene_102	NC_010287.1_gene_369	99.31
lcl|NC_000117.1_gene_102	NC_010287.1_gene_368	97.73
lcl|NC_000117.1_gene_103	NC_010287.1_gene_370	99.41
lcl|NC_000117.1_gene_104	NC_010287.1_gene_371	99.24
lcl|NC_000117.1_gene_105	NC_010287.1_gene_372	99.44
lcl|NC_000117.1_gene_106	NC_010287.1_gene_373	99.35
lcl|NC_000117.1_gene_107	NC_010287.1_gene_374	99.35
lcl|NC_000117.1_gene_108	NC_010287.1_gene_375	99.44
lcl|NC_000117.1_gene_109	NC_010287.1_gene_376	99.78
lcl|NC_000117.1_gene_110	NC_010287.1_gene_377	96.65
lcl|NC_000117.1_gene_111	NC_010287.1_gene_378	99.39
lcl|NC_000117.1_gene_112	NC_010287.1_gene_379	99.55
lcl|NC_000117.1_gene_113	NC_010287.1_gene_380	99.74
lcl|NC_000117.1_gene_114	NC_010287.1_gene_381	99.87
lcl|NC_000117.1_gene_115	NC_010287.1_gene_382	99.63
lcl|NC_000117.1_gene_116	NC_010287.1_gene_383	98.71
lcl|NC_000117.1_gene_117	NC_010287.1_gene_384	99.40
lcl|NC_000117.1_gene_118	NC_010287.1_gene_385	99.65
lcl|NC_000117.1_gene_119	NC_010287.1_gene_386	99.32
lcl|NC_000117.1_gene_120	NC_010287.1_gene_387	98.12
lcl|NC_000117.1_gene_121	NC_010287.1_gene_388	96.24
lcl|NC_000117.1_gene_122	NC_010287.1_gene_389	97.78
lcl|NC_000117.1_gene_123	NC_010287.1_gene_390	98.21
lcl|NC_000117.1_gene_124	NC_010287.1_gene_391	99.33
lcl|NC_000117.1_gene_125	NC_010287.1_gene_392	99.59
lcl|NC_000117.1_gene_126	NC_010287.1_gene_393	100.00
lcl|NC_000117.1_gene_127	NC_010287.1_gene_394	99.64
lcl|NC_000117.1_gene_128	NC_010287.1_gene_395	99.60
lcl|NC_000117.1_gene_129	NC_010287.1_gene_396	99.34
lcl|NC_000117.1_gene_130	NC_010287.1_gene_397	100.00
lcl|NC_000117.1_gene_131	NC_010287.1_gene_398	99.23
lcl|NC_000117.1_gene_132	NC_010287.1_gene_399	99.77
lcl|NC_000117.1_gene_133	NC_010287.1_gene_400	99.86
lcl|NC_000117.1_gene_134	NC_010287.1_gene_401	99.69
lcl|NC_000117.1_gene_135	NC_010287.1_gene_402	99.15
lcl|NC_000117.1_gene_136	NC_010287.1_gene_403	99.50
lcl|NC_000117.1_gene_137	NC_010287.1_gene_404	99.77
lcl|NC_000117.1_gene_138	NC_010287.1_gene_405	99.50
lcl|NC_000117.1_gene_139	NC_010287.1_gene_406	99.28
lcl|NC_000117.1_gene_140	NC_010287.1_gene_407	98.98
lcl|NC_000117.1_gene_141	NC_010287.1_gene_408	99.72
lcl|NC_000117.1_gene_142	NC_010287.1_gene_409	99.41
lcl|NC_000117.1_gene_143	NC_010287.1_gene_410	99.79
lcl|NC_000117.1_gene_144	NC_010287.1_gene_411	99.69
lcl|NC_000117.1_gene_145	NC_010287.1_gene_412	99.42
lcl|NC_000117.1_gene_146	NC_010287.1_gene_413	99.78
lcl|NC_000117.1_gene_147	NC_010287.1_gene_414	100.00
lcl|NC_000117.1_gene_148	NC_010287.1_gene_415	100.00
lcl|NC_000117.1_gene_149	NC_010287.1_gene_416	98.95
lcl|NC_000117.1_gene_150	NC_010287.1_gene_417	98.81
lcl|NC_000117.1_gene_151	NC_010287.1_gene_418	92.05
lcl|NC_000117.1_gene_152	NC_010287.1_gene_419	99.57
lcl|NC_000117.1_gene_153	NC_010287.1_gene_420	99.30
lcl|NC_000117.1_gene_154	NC_010287.1_gene_421	98.76
lcl|NC_000117.1_gene_155	NC_010287.1_gene_422	99.54
lcl|NC_000117.1_gene_156	NC_010287.1_gene_423	99.58
lcl|NC_000117.1_gene_157	NC_010287.1_gene_424	99.37
lcl|NC_000117.1_gene_158	NC_010287.1_gene_425	99.60
lcl|NC_000117.1_gene_159	NC_010287.1_gene_426	99.85
lcl|NC_000117.1_gene_160	NC_010287.1_gene_427	99.38
lcl|NC_000117.1_gene_161	NC_010287.1_gene_428	98.84
lcl|NC_000117.1_gene_162	NC_010287.1_gene_429	99.36
lcl|NC_000117.1_gene_163	NC_010287.1_gene_429	99.17
lcl|NC_000117.1_gene_164	NC_010287.1_gene_430	97.21
lcl|NC_000117.1_gene_165	NC_010287.1_gene_431	98.91
lcl|NC_000117.1_gene_166	NC_010287.1_gene_432	99.29
lcl|NC_000117.1_gene_167	NC_010287.1_gene_433	98.73
lcl|NC_000117.1_gene_168	NC_010287.1_gene_434	98.52
lcl|NC_000117.1_gene_169	NC_010287.1_gene_435	97.93
lcl|NC_000117.1_gene_170	NC_010287.1_gene_436	99.20
lcl|NC_000117.1_gene_170	NC_010287.1_gene_436	99.63
lcl|NC_000117.1_gene_174	NC_010287.1_gene_437	97.45
lcl|NC_000117.1_gene_175	NC_010287.1_gene_438	99.01
lcl|NC_000117.1_gene_176	NC_010287.1_gene_439	99.30
lcl|NC_000117.1_gene_177	NC_010287.1_gene_441	99.92
lcl|NC_000117.1_gene_178	NC_010287.1_gene_442	99.21
lcl|NC_000117.1_gene_179	NC_010287.1_gene_443	98.99
lcl|NC_000117.1_gene_180	NC_010287.1_gene_444	100.00
lcl|NC_000117.1_gene_182	NC_010287.1_gene_445	99.27
lcl|NC_000117.1_gene_182	NC_010287.1_gene_444	93.22
lcl|NC_000117.1_gene_183	NC_010287.1_gene_446	99.75
lcl|NC_000117.1_gene_184	NC_010287.1_gene_447	99.75
lcl|NC_000117.1_gene_185	NC_010287.1_gene_448	99.58
lcl|NC_000117.1_gene_186	NC_010287.1_gene_449	99.51
lcl|NC_000117.1_gene_187	NC_010287.1_gene_450	99.61
lcl|NC_000117.1_gene_188	NC_010287.1_gene_451	99.28
lcl|NC_000117.1_gene_189	NC_010287.1_gene_452	100.00
lcl|NC_000117.1_gene_190	NC_010287.1_gene_453	100.00
lcl|NC_000117.1_gene_191	NC_010287.1_gene_454	99.44
lcl|NC_000117.1_gene_192	NC_010287.1_gene_455	98.95
lcl|NC_000117.1_gene_193	NC_010287.1_gene_456	99.63
lcl|NC_000117.1_gene_194	NC_010287.1_gene_457	99.78
lcl|NC_000117.1_gene_195	NC_010287.1_gene_458	99.39
lcl|NC_000117.1_gene_196	NC_010287.1_gene_459	99.48
lcl|NC_000117.1_gene_197	NC_010287.1_gene_460	99.54
lcl|NC_000117.1_gene_198	NC_010287.1_gene_461	99.51
lcl|NC_000117.1_gene_199	NC_010287.1_gene_462	99.56
lcl|NC_000117.1_gene_200	NC_010287.1_gene_463	99.59
lcl|NC_000117.1_gene_201	NC_010287.1_gene_464	99.15
lcl|NC_000117.1_gene_202	NC_010287.1_gene_465	98.42
lcl|NC_000117.1_gene_203	NC_010287.1_gene_466	99.73
lcl|NC_000117.1_gene_204	NC_010287.1_gene_467	99.65
lcl|NC_000117.1_gene_205	NC_010287.1_gene_468	99.18
lcl|NC_000117.1_gene_206	NC_010287.1_gene_469	99.07
lcl|NC_000117.1_gene_207	NC_010287.1_gene_470	99.61
lcl|NC_000117.1_gene_207	NC_010287.1_gene_471	100.00
lcl|NC_000117.1_gene_208	NC_010287.1_gene_471	99.55
lcl|NC_000117.1_gene_208	NC_010287.1_gene_470	100.00
lcl|NC_000117.1_gene_209	NC_010287.1_gene_472	99.47
lcl|NC_000117.1_gene_210	NC_010287.1_gene_473	99.65
lcl|NC_000117.1_gene_211	NC_010287.1_gene_474	99.40
lcl|NC_000117.1_gene_212	NC_010287.1_gene_475	99.33
lcl|NC_000117.1_gene_213	NC_010287.1_gene_476	99.87
lcl|NC_000117.1_gene_214	NC_010287.1_gene_477	99.58
lcl|NC_000117.1_gene_215	NC_010287.1_gene_478	99.70
lcl|NC_000117.1_gene_216	NC_010287.1_gene_479	99.65
lcl|NC_000117.1_gene_217	NC_010287.1_gene_480	99.70
lcl|NC_000117.1_gene_218	NC_010287.1_gene_481	100.00
lcl|NC_000117.1_gene_219	NC_010287.1_gene_482	100.00
lcl|NC_000117.1_gene_220	NC_010287.1_gene_483	99.61
lcl|NC_000117.1_gene_221	NC_010287.1_gene_484	99.43
lcl|NC_000117.1_gene_222	NC_010287.1_gene_485	99.05
lcl|NC_000117.1_gene_223	NC_010287.1_gene_486	99.47
lcl|NC_000117.1_gene_224	NC_010287.1_gene_487	99.33
lcl|NC_000117.1_gene_225	NC_010287.1_gene_488	99.86
lcl|NC_000117.1_gene_226	NC_010287.1_gene_489	99.21
lcl|NC_000117.1_gene_227	NC_010287.1_gene_490	99.52
lcl|NC_000117.1_gene_228	NC_010287.1_gene_491	99.43
lcl|NC_000117.1_gene_229	NC_010287.1_gene_492	99.72
lcl|NC_000117.1_gene_230	NC_010287.1_gene_493	99.53
lcl|NC_000117.1_gene_231	NC_010287.1_gene_494	99.67
lcl|NC_000117.1_gene_232	NC_010287.1_gene_495	99.65
lcl|NC_000117.1_gene_233	NC_010287.1_gene_496	99.67
lcl|NC_000117.1_gene_234	NC_010287.1_gene_497	100.00
lcl|NC_000117.1_gene_235	NC_010287.1_gene_498	100.00
lcl|NC_000117.1_gene_236	NC_010287.1_gene_499	99.29
lcl|NC_000117.1_gene_237	NC_010287.1_gene_501	95.45
lcl|NC_000117.1_gene_238	NC_010287.1_gene_502	99.55
lcl|NC_000117.1_gene_239	NC_010287.1_gene_503	99.73
lcl|NC_000117.1_gene_240	NC_010287.1_gene_504	99.03
lcl|NC_000117.1_gene_241	NC_010287.1_gene_505	99.25
lcl|NC_000117.1_gene_242	NC_010287.1_gene_506	98.48
lcl|NC_000117.1_gene_243	NC_010287.1_gene_507	96.60
lcl|NC_000117.1_gene_244	NC_010287.1_gene_508	99.36
lcl|NC_000117.1_gene_245	NC_010287.1_gene_509	99.59
lcl|NC_000117.1_gene_246	NC_010287.1_gene_510	99.14
lcl|NC_000117.1_gene_247	NC_010287.1_gene_511	98.88
lcl|NC_000117.1_gene_248	NC_010287.1_gene_512	99.50
lcl|NC_000117.1_gene_249	NC_010287.1_gene_513	99.28
lcl|NC_000117.1_gene_250	NC_010287.1_gene_514	99.57
lcl|NC_000117.1_gene_251	NC_010287.1_gene_515	99.60
lcl|NC_000117.1_gene_252	NC_010287.1_gene_516	99.35
lcl|NC_000117.1_gene_253	NC_010287.1_gene_517	99.69
lcl|NC_000117.1_gene_254	NC_010287.1_gene_518	98.84
lcl|NC_000117.1_gene_255	NC_010287.1_gene_519	99.37
lcl|NC_000117.1_gene_256	NC_010287.1_gene_520	100.00
lcl|NC_000117.1_gene_257	NC_010287.1_gene_521	99.72
lcl|NC_000117.1_gene_258	NC_010287.1_gene_522	99.16
lcl|NC_000117.1_gene_259	NC_010287.1_gene_523	99.90
lcl|NC_000117.1_gene_260	NC_010287.1_gene_524	99.59
lcl|NC_000117.1_gene_261	NC_010287.1_gene_525	99.38
lcl|NC_000117.1_gene_262	NC_010287.1_gene_526	99.84
lcl|NC_000117.1_gene_263	NC_010287.1_gene_527	97.72
lcl|NC_000117.1_gene_264	NC_010287.1_gene_528	99.34
lcl|NC_000117.1_gene_265	NC_010287.1_gene_529	99.49
lcl|NC_000117.1_gene_266	NC_010287.1_gene_530	99.63
lcl|NC_000117.1_gene_267	NC_010287.1_gene_531	100.00
lcl|NC_000117.1_gene_268	NC_010287.1_gene_532	98.70
lcl|NC_000117.1_gene_269	NC_010287.1_gene_533	98.96
lcl|NC_000117.1_gene_270	NC_010287.1_gene_534	99.76
lcl|NC_000117.1_gene_271	NC_010287.1_gene_535	99.18
lcl|NC_000117.1_gene_272	NC_010287.1_gene_536	99.73
lcl|NC_000117.1_gene_273	NC_010287.1_gene_537	99.60
lcl|NC_000117.1_gene_274	NC_010287.1_gene_538	99.59
lcl|NC_000117.1_gene_275	NC_010287.1_gene_539	99.86
lcl|NC_000117.1_gene_276	NC_010287.1_gene_540	99.48
lcl|NC_000117.1_gene_277	NC_010287.1_gene_541	99.49
lcl|NC_000117.1_gene_278	NC_010287.1_gene_542	99.48
lcl|NC_000117.1_gene_278	NC_010287.1_gene_543	100.00
lcl|NC_000117.1_gene_279	NC_010287.1_gene_543	99.49
lcl|NC_000117.1_gene_279	NC_010287.1_gene_542	100.00
lcl|NC_000117.1_gene_280	NC_010287.1_gene_544	99.49
lcl|NC_000117.1_gene_281	NC_010287.1_gene_545	100.00
lcl|NC_000117.1_gene_282	NC_010287.1_gene_546	100.00
lcl|NC_000117.1_gene_282	NC_010287.1_gene_547	100.00
lcl|NC_000117.1_gene_283	NC_010287.1_gene_547	99.24
lcl|NC_000117.1_gene_283	NC_010287.1_gene_546	100.00
lcl|NC_000117.1_gene_284	NC_010287.1_gene_548	99.79
lcl|NC_000117.1_gene_285	NC_010287.1_gene_549	99.65
lcl|NC_000117.1_gene_286	NC_010287.1_gene_550	99.45
lcl|NC_000117.1_gene_287	NC_010287.1_gene_551	99.65
lcl|NC_000117.1_gene_288	NC_010287.1_gene_552	100.00
lcl|NC_000117.1_gene_289	NC_010287.1_gene_553	99.78
lcl|NC_000117.1_gene_290	NC_010287.1_gene_554	99.49
lcl|NC_000117.1_gene_290	NC_010287.1_gene_555	100.00
lcl|NC_000117.1_gene_291	NC_010287.1_gene_555	99.39
lcl|NC_000117.1_gene_291	NC_010287.1_gene_554	100.00
lcl|NC_000117.1_gene_292	NC_010287.1_gene_556	99.74
lcl|NC_000117.1_gene_293	NC_010287.1_gene_557	99.68
lcl|NC_000117.1_gene_294	NC_010287.1_gene_558	99.53
lcl|NC_000117.1_gene_295	NC_010287.1_gene_559	99.46
lcl|NC_000117.1_gene_296	NC_010287.1_gene_560	95.48
lcl|NC_000117.1_gene_297	NC_010287.1_gene_561	97.83
lcl|NC_000117.1_gene_298	NC_010287.1_gene_562	99.72
lcl|NC_000117.1_gene_299	NC_010287.1_gene_563	99.58
lcl|NC_000117.1_gene_300	NC_010287.1_gene_564	99.77
lcl|NC_000117.1_gene_301	NC_010287.1_gene_565	99.81
lcl|NC_000117.1_gene_302	NC_010287.1_gene_566	98.05
lcl|NC_000117.1_gene_303	NC_010287.1_gene_567	98.78
lcl|NC_000117.1_gene_304	NC_010287.1_gene_568	99.56
lcl|NC_000117.1_gene_305	NC_010287.1_gene_569	100.00
lcl|NC_000117.1_gene_306	NC_010287.1_gene_570	100.00
lcl|NC_000117.1_gene_307	NC_010287.1_gene_571	97.30
lcl|NC_000117.1_gene_308	NC_010287.1_gene_572	96.94
lcl|NC_000117.1_gene_309	NC_010287.1_gene_573	98.54
lcl|NC_000117.1_gene_310	NC_010287.1_gene_574	99.36
lcl|NC_000117.1_gene_311	NC_010287.1_gene_575	99.57
lcl|NC_000117.1_gene_312	NC_010287.1_gene_576	99.78
lcl|NC_000117.1_gene_313	NC_010287.1_gene_577	100.00
lcl|NC_000117.1_gene_314	NC_010287.1_gene_578	98.83
lcl|NC_000117.1_gene_315	NC_010287.1_gene_579	99.57
lcl|NC_000117.1_gene_316	NC_010287.1_gene_580	99.61
lcl|NC_000117.1_gene_317	NC_010287.1_gene_581	99.81
lcl|NC_000117.1_gene_317	NC_010287.1_gene_582	100.00
lcl|NC_000117.1_gene_318	NC_010287.1_gene_582	99.53
lcl|NC_000117.1_gene_318	NC_010287.1_gene_581	100.00
lcl|NC_000117.1_gene_319	NC_010287.1_gene_583	99.33
lcl|NC_000117.1_gene_320	NC_010287.1_gene_584	99.67
lcl|NC_000117.1_gene_321	NC_010287.1_gene_585	98.03
lcl|NC_000117.1_gene_322	NC_010287.1_gene_586	99.77
lcl|NC_000117.1_gene_323	NC_010287.1_gene_587	98.38
lcl|NC_000117.1_gene_324	NC_010287.1_gene_588	98.41
lcl|NC_000117.1_gene_325	NC_010287.1_gene_589	96.62
lcl|NC_000117.1_gene_326	NC_010287.1_gene_590	96.24
lcl|NC_000117.1_gene_327	NC_010287.1_gene_591	97.87
lcl|NC_000117.1_gene_328	NC_010287.1_gene_592	97.33
lcl|NC_000117.1_gene_329	NC_010287.1_gene_593	99.12
lcl|NC_000117.1_gene_330	NC_010287.1_gene_594	100.00
lcl|NC_000117.1_gene_331	NC_010287.1_gene_595	98.84
lcl|NC_000117.1_gene_332	NC_010287.1_gene_596	99.14
lcl|NC_000117.1_gene_333	NC_010287.1_gene_597	99.30
lcl|NC_000117.1_gene_334	NC_010287.1_gene_598	99.64
lcl|NC_000117.1_gene_335	NC_010287.1_gene_599	98.39
lcl|NC_000117.1_gene_336	NC_010287.1_gene_600	100.00
lcl|NC_000117.1_gene_337	NC_010287.1_gene_601	98.82
lcl|NC_000117.1_gene_338	NC_010287.1_gene_602	100.00
lcl|NC_000117.1_gene_339	NC_010287.1_gene_603	99.55
lcl|NC_000117.1_gene_340	NC_010287.1_gene_604	99.45
lcl|NC_000117.1_gene_341	NC_010287.1_gene_605	99.78
lcl|NC_000117.1_gene_342	NC_010287.1_gene_606	99.60
lcl|NC_000117.1_gene_342	NC_010287.1_gene_606	99.27
lcl|NC_000117.1_gene_343	NC_010287.1_gene_606	97.69
lcl|NC_000117.1_gene_344	NC_010287.1_gene_607	100.00
lcl|NC_000117.1_gene_345	NC_010287.1_gene_608	100.00
lcl|NC_000117.1_gene_346	NC_010287.1_gene_609	99.20
lcl|NC_000117.1_gene_347	NC_010287.1_gene_610	99.39
lcl|NC_000117.1_gene_348	NC_010287.1_gene_611	99.48
lcl|NC_000117.1_gene_349	NC_010287.1_gene_613	99.27
lcl|NC_000117.1_gene_350	NC_010287.1_gene_614	99.58
lcl|NC_000117.1_gene_351	NC_010287.1_gene_615	99.59
lcl|NC_000117.1_gene_352	NC_010287.1_gene_616	99.74
lcl|NC_000117.1_gene_353	NC_010287.1_gene_617	99.57
lcl|NC_000117.1_gene_354	NC_010287.1_gene_618	100.00
lcl|NC_000117.1_gene_355	NC_010287.1_gene_619	99.71
lcl|NC_000117.1_gene_356	NC_010287.1_gene_620	99.70
lcl|NC_000117.1_gene_357	NC_010287.1_gene_621	99.57
lcl|NC_000117.1_gene_358	NC_010287.1_gene_623	99.74
lcl|NC_000117.1_gene_358	NC_010287.1_gene_622	100.00
lcl|NC_000117.1_gene_359	NC_010287.1_gene_624	99.85
lcl|NC_000117.1_gene_360	NC_010287.1_gene_625	99.41
lcl|NC_000117.1_gene_361	NC_010287.1_gene_626	99.44
lcl|NC_000117.1_gene_362	NC_010287.1_gene_627	99.68
lcl|NC_000117.1_gene_363	NC_010287.1_gene_628	99.67
lcl|NC_000117.1_gene_364	NC_010287.1_gene_629	99.18
lcl|NC_000117.1_gene_365	NC_010287.1_gene_630	99.67
lcl|NC_000117.1_gene_366	NC_010287.1_gene_631	99.79
lcl|NC_000117.1_gene_367	NC_010287.1_gene_632	99.43
lcl|NC_000117.1_gene_368	NC_010287.1_gene_633	99.66
lcl|NC_000117.1_gene_369	NC_010287.1_gene_634	99.71
lcl|NC_000117.1_gene_370	NC_010287.1_gene_635	99.24
lcl|NC_000117.1_gene_371	NC_010287.1_gene_636	100.00
lcl|NC_000117.1_gene_372	NC_010287.1_gene_637	100.00
lcl|NC_000117.1_gene_373	NC_010287.1_gene_638	99.88
lcl|NC_000117.1_gene_374	NC_010287.1_gene_639	99.53
lcl|NC_000117.1_gene_375	NC_010287.1_gene_640	99.48
lcl|NC_000117.1_gene_376	NC_010287.1_gene_641	98.81
lcl|NC_000117.1_gene_377	NC_010287.1_gene_642	100.00
lcl|NC_000117.1_gene_378	NC_010287.1_gene_642	99.40
lcl|NC_000117.1_gene_379	NC_010287.1_gene_643	98.25
lcl|NC_000117.1_gene_380	NC_010287.1_gene_644	99.32
lcl|NC_000117.1_gene_381	NC_010287.1_gene_645	99.36
lcl|NC_000117.1_gene_382	NC_010287.1_gene_646	99.54
lcl|NC_000117.1_gene_383	NC_010287.1_gene_647	99.54
lcl|NC_000117.1_gene_384	NC_010287.1_gene_648	99.60
lcl|NC_000117.1_gene_385	NC_010287.1_gene_649	99.34
lcl|NC_000117.1_gene_386	NC_010287.1_gene_650	98.96
