Query	Subject	% Similarity	E Value
CTL0189	CT_817	99.67	0.0
CTL0190	CT_818	99.58	0.0
CTL0191	CT_819	100.0	0.0
CTL0192	CT_820	99.88	0.0
CTL0193	CT_821	99.48	0.0
CTL0194	CT_822	99.32	0.0
CTL0195	CT_823	99.53	0.0
CTL0196	CT_824	99.79	0.0
CTL0197	CT_825	99.53	0.0
CTL0198	CT_826	99.62	0.0
CTL0199	CT_827	99.65	0.0
CTL0200	CT_828	99.9	0.0
CTL0201	CT_829	99.82	0.0
CTL_t36	CT_t35	100.0	1e-33
CTL0202	CT_830	99.66	0.0
CTL0203	CT_831	99.66	0.0
CTL0204	CT_832	99.61	0.0
CTL0205	CT_833	98.48	0.0
CTL0206	CT_834	100.0	6.999999999999999e-94
CTL0207	CT_835	99.19	0.0
CTL0208	CT_836	99.51	0.0
CTL_t27	CT_t36	100.0	5.999999999999999e-39
CTL0209	CT_837	99.24	0.0
CTL0210	CT_838	99.46	0.0
CTL0211	CT_839	99.44	0.0
CTL0212	CT_840	99.79	0.0
CTL0213	CT_841	99.67	0.0
CTL0214	CT_842	99.38	0.0
CTL0215	CT_843	100.0	2.999999999999999e-139
CTL0216	CT_844	99.59	0.0
CTL0217	CT_845	100.0	2.999999999999999e-144
CTL0218	CT_846	99.43	0.0
CTL0219	CT_847	98.84	0.0
CTL0220	CT_848	99.01	0.0
CTL0221	CT_849	99.58	0.0
CTL0222	CT_849.1	100.0	1.9999999999999993e-95
CTL0223	CT_850	99.67	0.0
CTL0224	CT_851	99.66	0.0
CTL0225	CT_852	95.95	0.0
CTL0226	CT_853	98.17	0.0
CTL0227	CT_854	99.38	0.0
CTL0228	CT_855	98.49	0.0
CTL0231	CT_856	99.59	0.0
CTL0232	CT_857	99.37	0.0
CTL0233	CT_858	99.83	0.0
CTL0234	CT_859	98.92	0.0
CTL0235	CT_860	99.26	0.0
CTL0236	CT_861	98.82	0.0
CTL0237	CT_862	98.66	0.0
CTL0238	CT_863	99.52	0.0
CTL_t15	CT_t37	100.0	7e-38
CTL0238b	CT_301	85.19	0.064
CTL0243	CT_864	99.56	0.0
CTL0244	CT_865	99.7	0.0
CTL0245	CT_866	99.59	0.0
CTL0246	CT_867	98.92	0.0
CTL0247	CT_868	94.78	0.0
CTL0248	CT_869	97.86	0.0
CTL0249	CT_870	89.67	0.0
CTL0250	CT_871	97.99	0.0
CTL0251	CT_872	93.07	0.0
CTL0252	CT_873	95.27	4.999999999999999e-133
CTL0254	CT_874	99.17	0.0
CTL0255	CT_875	97.86	0.0
CTL0256	CT_001	98.9	9.999999999999998e-137
CTL0257	CT_002	100.0	2.999999999999999e-157
CTL0258	CT_003	99.8	0.0
CTL0259	CT_004	99.86	0.0
CTL0260	CT_005	99.36	0.0
CTL0261	CT_006	99.82	0.0
CTL0262	CT_007	99.37	0.0
CTL0263	CT_008	99.56	0.0
CTL0264	CT_009	100.0	0.0
CTL0265	CT_010	99.85	0.0
CTL0266	CT_011	99.68	0.0
CTL0267	CT_012	99.75	0.0
CTL0268	CT_013	99.33	0.0
CTL0269	CT_014	99.53	0.0
CTL0270	CT_015	99.39	0.0
CTL0271	CT_016	99.04	0.0
CTL0272	CT_017	99.08	0.0
CTL0273	CT_018	98.1	0.0
CTL0274	CT_019	99.55	0.0
CTL0275	CT_020	99.47	0.0
CTL0276	CT_021	99.33	0.0
CTL0277	CT_022	99.39	5.9999999999999974e-167
CTL0278	CT_023	99.72	0.0
CTL0279	CT_024	99.77	0.0
CTL0280	CT_025	99.48	0.0
CTL0281	CT_026	100.0	0.0
CTL0282	CT_027	99.24	0.0
CTL0283	CT_028	99.45	0.0
CTL0284	CT_029	99.69	0.0
CTL0285	CT_030	99.84	0.0
CTL0286	CT_031	99.67	9.999999999999998e-156
CTL0287	CT_032	99.52	0.0
CTL0288	CT_033	99.64	0.0
CTL0289	CT_034	99.49	0.0
CTL0290	CT_035	99.22	0.0
CTL0291	CT_036	99.4	0.0
CTL0292	CT_037	98.58	1.9999999999999995e-140
CTL_t06	CT_t01	100.0	1.9999999999999998e-32
CTL0293	CT_038	99.42	2.999999999999999e-177
CTL0294	CT_039	99.3	0.0
CTL0295	CT_039.1	99.35	2e-74
CTL0296	CT_040	99.8	0.0
CTL0297	CT_041	99.63	0.0
CTL0298	CT_042	99.75	0.0
CTL0299	CT_043	99.8	0.0
CTL0300	CT_044	100.0	0.0
CTL0301	CT_045	99.2	0.0
CTL0302	CT_046	87.5	0.0
CTL0302	CT_046	98.03	0.0
CTL0303	CT_047	99.58	0.0
CTL0304	CT_048	99.58	0.0
CTL0305	CT_049	94.12	0.0
CTL0306	CT_050	95.01	0.0
CTL0306	CT_050	87.5	0.0
CTL0307	CT_051	90.8	0.0
CTL0308	CT_052	99.73	0.0
CTL0309	CT_053	99.78	0.0
CTL0310	CT_054	99.15	0.0
CTL0311	CT_055	99.64	0.0
CTL0312	CT_056	99.73	0.0
CTL0313	CT_057	99.5	0.0
CTL0314	CT_058	97.55	0.0
CTL0315	CT_059	97.83	1.9999999999999993e-134
CTL_t26	CT_t02	100.0	4e-34
CTL0316	CT_060	99.45	0.0
CTL0317	CT_061	99.87	0.0
CTL0318	CT_062	99.68	0.0
CTL0319	CT_063	99.51	0.0
CTL0320	CT_064	99.67	0.0
CTL0321	CT_065	99.68	0.0
CTL0322	CT_066	99.79	0.0
CTL0323	CT_067	99.59	0.0
CTL0324	CT_068	99.87	0.0
CTL0325	CT_069	99.56	0.0
CTL0326	CT_070	99.37	0.0
CTL0327	CT_071	99.47	0.0
CTL0328	CT_072	99.57	0.0
CTL0329	CT_073	99.28	0.0
CTL0330	CT_074	99.64	0.0
CTL0331	CT_075	99.76	0.0
CTL0332	CT_076	99.34	0.0
CTL0333	CT_077	99.58	0.0
CTL0334	CT_078	99.54	0.0
CTL0335	CT_079	99.49	0.0
CTL0336	CT_080	100.0	2.9999999999999987e-152
CTL0338	CT_082	99.47	0.0
CTL0338A	CT_083	99.59	0.0
CTL0339	CT_084	99.63	0.0
CTL0340	CT_085	99.48	0.0
CTL0341	CT_086	99.63	9.999999999999997e-138
CTL0342	CT_087	99.68	0.0
CTL0343	CT_088	99.77	0.0
CTL0344	CT_089	99.29	0.0
CTL0345	CT_090	99.91	0.0
CTL0346	CT_091	99.35	0.0
CTL0347	CT_092	99.73	0.0
CTL0348	CT_093	98.57	0.0
CTL0349	CT_094	99.45	0.0
CTL0350	CT_095	100.0	0.0
CTL0351	CT_096	98.81	0.0
CTL0352	CT_097	99.31	0.0
CTL0353	CT_098	99.41	0.0
CTL0354	CT_099	99.24	0.0
CTL0355	CT_100	99.44	0.0
CTL0356	CT_101	99.35	0.0
CTL0357	CT_102	99.35	0.0
CTL0358	CT_103	99.44	0.0
CTL0359	CT_104	99.78	0.0
CTL0360	CT_105	96.65	0.0
CTL0361	CT_106	99.39	0.0
CTL0362	CT_107	99.55	0.0
CTL0363	CT_108	99.74	0.0
CTL0364	CT_109	99.87	0.0
CTL0365	CT_110	99.63	0.0
CTL0366	CT_111	98.71	4.999999999999999e-155
CTL0367	CT_112	99.4	0.0
CTL0368	CT_113	99.65	0.0
CTL0369	CT_114	99.32	0.0
CTL0370	CT_115	98.12	0.0
CTL0371	CT_116	96.24	0.0
CTL0372	CT_117	97.78	6.999999999999999e-154
CTL0373	CT_118	98.21	0.0
CTL0374	CT_119	99.33	0.0
CTL0375	CT_120	99.59	1.9999999999999998e-122
CTL0376	CT_121	100.0	0.0
CTL0377	CT_122	99.64	0.0
CTL0378	CT_123	99.6	0.0
CTL0379	CT_124	99.34	0.0
CTL0380	CT_125	100.0	0.0
CTL0381	CT_126	99.23	0.0
CTL0382	CT_127	99.77	0.0
CTL0383	CT_128	99.86	0.0
CTL0384	CT_129	99.69	0.0
CTL0385	CT_130	99.15	0.0
CTL0386	CT_131	99.5	0.0
CTL0387	CT_132	99.77	0.0
CTL0388	CT_133	99.5	0.0
CTL0389	CT_134	99.28	0.0
CTL0390	CT_135	98.98	0.0
CTL0391	CT_136	99.72	0.0
CTL0392	CT_137	99.41	0.0
CTL0393	CT_138	99.79	0.0
CTL0394	CT_139	99.69	0.0
CTL0395	CT_140	99.42	0.0
CTL0396	CT_141	99.78	0.0
CTL_t32	CT_t03	100.0	4.9999999999999996e-33
CTL_t35	CT_t04	100.0	2e-38
CTL0397	CT_142	98.95	0.0
CTL0398	CT_143	98.81	0.0
CTL0399	CT_144	91.71	0.0
CTL0400	CT_145	99.57	0.0
CTL0401	CT_146	99.3	0.0
CTL0402	CT_147	98.76	0.0
CTL0403	CT_148	99.54	0.0
CTL0404	CT_149	99.58	0.0
CTL0405	CT_150	99.37	1e-77
CTL0406	CT_151	99.6	0.0
CTL0407	CT_152	99.85	0.0
CTL0408	CT_153	99.38	0.0
CTL0409	CT_154	98.84	0.0
CTL0411	CT_155	99.36	0.0
CTL0413	CT_157	97.21	0.0
CTL0414a	CT_158	98.91	0.0
CTL0417a	CT_159	99.29	4.999999999999999e-142
CTL0417b	CT_160	98.73	0.0
CTL0417	CT_161	98.52	0.0
CTL0418	CT_162	97.93	9.999999999999999e-117
CTL0419	CT_163	99.2	0.0
CTL0419	CT_163	99.63	0.0
CTL0420	CT_167	97.45	3.9999999999999995e-91
CTL0421	CT_168	99.01	8.999999999999997e-152
CTL0422	CT_169	99.3	9.999999999999997e-145
CTL0422a	CT_384	95.0	0.036000000000000004
CTL0423	CT_170	99.92	0.0
CTL0424	CT_171	99.21	0.0
CTL0425	CT_172	98.99	0.0
CTL0426	CT_172.1	99.36	6.999999999999999e-76
CTL0426A	CT_174	99.27	9.999999999999998e-65
CTL0427	CT_175	99.75	0.0
CTL0428	CT_176	99.75	0.0
CTL0429	CT_177	99.58	0.0
CTL0430	CT_178	99.51	0.0
CTL0431	CT_179	99.61	0.0
CTL0432	CT_180	99.28	0.0
CTL_t14	CT_t05	100.0	1e-33
CTL_t02	CT_t06	100.0	4.9999999999999996e-33
CTL0433	CT_181	99.44	0.0
CTL0434	CT_182	98.95	0.0
CTL0435	CT_183	99.63	0.0
CTL0436	CT_184	99.78	0.0
CTL0437	CT_185	99.39	0.0
CTL0438	CT_186	99.48	0.0
CTL0439	CT_187	99.54	0.0
CTL0440	CT_188	99.51	0.0
CTL0441	CT_189	99.56	0.0
CTL0442	CT_190	99.59	0.0
CTL0443	CT_191	99.15	7.999999999999996e-179
CTL0444	CT_192	98.42	0.0
CTL0445	CT_193	99.73	0.0
CTL0446	CT_194	99.65	0.0
CTL0447	CT_195	99.18	0.0
CTL0448	CT_196	99.07	9.999999999999997e-163
CTL0449	CT_197	99.61	0.0
CTL0450	CT_198	99.55	0.0
CTL0451	CT_199	99.47	0.0
CTL0452	CT_200	99.65	0.0
CTL0453	CT_201	99.4	0.0
CTL0454	CT_202	99.33	0.0
CTL0455	CT_203	99.87	0.0
CTL0456	CT_204	99.58	0.0
CTL0457	CT_205	99.7	0.0
CTL0458	CT_206	99.65	0.0
CTL0459	CT_207	99.7	0.0
CTL_t22	CT_t07	100.0	1e-33
CTL_t23	CT_t08	100.0	4.9999999999999996e-33
CTL0460	CT_208	99.61	0.0
CTL0461	CT_209	99.43	0.0
CTL0462	CT_210	99.05	0.0
CTL0463	CT_211	99.47	0.0
CTL0464	CT_212	99.33	0.0
CTL0465	CT_213	99.86	0.0
CTL0466	CT_214	99.21	0.0
CTL0467	CT_215	99.52	0.0
CTL0468	CT_216	99.43	0.0
CTL0469	CT_217	99.72	0.0
CTL0470	CT_218	99.53	0.0
CTL0471	CT_219	99.67	0.0
CTL0472	CT_220	99.65	0.0
CTL0473	CT_221	99.67	0.0
CTL_t07	CT_t09	100.0	1e-33
CTL_t37	CT_t10	100.0	4.9999999999999996e-33
CTL0474	CT_221.1	99.29	5.999999999999998e-68
CTL0475	CT_746	100.0	0.29
CTL0475	CT_275	100.0	0.29
CTL0475	CT_119	90.48	0.29
CTL0476	CT_223	95.45	0.0
CTL0477	CT_224	99.55	0.0
CTL0477A	CT_225	99.73	0.0
CTL0478	CT_226	99.03	0.0
CTL0479	CT_227	99.25	0.0
CTL0480	CT_228	98.48	0.0
CTL0481	CT_229	96.6	0.0
CTL0482	CT_230	99.36	0.0
CTL0483	CT_231	99.59	0.0
CTL0484	CT_232	99.14	2.999999999999999e-177
CTL0485	CT_233	98.88	0.0
CTL0486	CT_234	99.5	0.0
CTL0487	CT_235	99.28	0.0
CTL0488	CT_236	99.57	2.999999999999999e-118
CTL0489	CT_237	99.6	0.0
CTL0490	CT_238	99.35	0.0
CTL0491	CT_239	99.69	0.0
CTL0492	CT_240	98.84	0.0
CTL0493	CT_241	99.37	0.0
CTL0494	CT_242	100.0	0.0
CTL0495	CT_243	99.72	0.0
CTL0496	CT_244	99.16	0.0
CTL0497	CT_245	99.9	0.0
CTL0498	CT_246	99.59	0.0
CTL0499	CT_247	99.38	0.0
CTL0500	CT_248	99.84	0.0
CTL0500A	CT_249	97.72	2.9999999999999987e-172
CTL0501	CT_250	99.34	0.0
CTL0503	CT_251	99.49	0.0
CTL0504	CT_252	99.63	0.0
CTL0505	CT_253	100.0	0.0
CTL0506	CT_254	98.7	0.0
CTL0507	CT_255	98.96	0.0
CTL0508	CT_256	99.76	0.0
CTL0509	CT_257	99.18	0.0
CTL0510	CT_258	99.73	0.0
CTL0511	CT_259	99.6	0.0
CTL0512	CT_260	99.59	0.0
CTL0513	CT_261	99.86	0.0
CTL0514	CT_262	99.48	0.0
CTL0515	CT_263	99.49	0.0
CTL0516	CT_264	99.48	0.0
CTL0517	CT_265	99.49	0.0
CTL0518	CT_266	99.49	0.0
CTL0519	CT_267	100.0	2.999999999999999e-157
CTL0520	CT_268	100.0	0.0
CTL0521	CT_269	99.24	0.0
CTL0522	CT_270	99.79	0.0
CTL0523	CT_271	99.65	1.9999999999999994e-147
CTL0524	CT_272	99.45	0.0
CTL0525	CT_273	99.65	0.0
CTL0526	CT_274	100.0	0.0
CTL0527	CT_275	99.78	0.0
CTL0528	CT_276	99.49	0.0
CTL0529	CT_277	99.39	0.0
CTL0530	CT_278	99.74	0.0
CTL0531	CT_279	99.68	0.0
CTL0532	CT_280	99.53	0.0
CTL0533	CT_281	99.46	0.0
CTL0534	CT_282	95.48	3.999999999999999e-163
CTL0535	CT_283	97.83	0.0
CTL0536	CT_284	99.72	0.0
CTL0537	CT_285	99.58	0.0
CTL0538	CT_286	99.77	0.0
CTL0539	CT_287	99.81	0.0
CTL0540	CT_288	98.05	0.0
CTL0541	CT_289	98.78	0.0
CTL0542	CT_290	99.56	0.0
CTL0543	CT_291	100.0	0.0
CTL0544	CT_292	100.0	0.0
CTL0545	CT_293	97.3	0.0
CTL0546	CT_294	96.94	0.0
CTL0547	CT_295	98.54	0.0
CTL0548	CT_296	99.36	0.0
CTL0549	CT_297	99.57	0.0
CTL0550	CT_298	99.78	0.0
CTL0551	CT_299	100.0	0.0
CTL0552	CT_300	98.83	8.999999999999998e-172
CTL0553	CT_301	99.57	0.0
CTL0554	CT_302	99.61	0.0
CTL0555	CT_303	99.81	0.0
CTL0556	CT_304	99.53	0.0
CTL0557	CT_305	99.33	0.0
CTL0558	CT_306	99.67	0.0
CTL0559	CT_307	98.03	0.0
CTL0560	CT_308	99.77	0.0
CTL0561	CT_309	98.38	0.0
CTL0562	CT_310	98.41	0.0
CTL0563	CT_311	96.62	0.0
CTL0564	CT_312	96.24	1.9999999999999992e-175
CTL0565	CT_313	97.87	0.0
CTL0566	CT_314	97.33	0.0
CTL0567	CT_315	99.12	0.0
CTL0568	CT_316	100.0	0.0
CTL0569	CT_317	98.84	0.0
CTL0570	CT_318	99.14	0.0
CTL0571	CT_319	99.3	0.0
CTL0572	CT_320	99.64	0.0
CTL0573	CT_321	98.39	1.9999999999999998e-122
CTL_t34	CT_t11	100.0	4.9999999999999996e-33
CTL0574	CT_322	98.82	0.0
CTL_t33	CT_t12	100.0	1.9999999999999998e-32
CTL0575	CT_323	99.55	9.999999999999997e-112
CTL0576	CT_324	99.45	0.0
CTL0577	CT_325	99.78	0.0
CTL0578	CT_326	99.6	0.0
CTL0578	CT_326	99.27	0.0
CTL0580	CT_326.2	100.0	2.999999999999999e-92
CTL_t21	CT_t13	100.0	4.9999999999999996e-33
CTL0581	CT_327	99.2	0.0
CTL0582	CT_328	99.39	0.0
CTL0583	CT_329	99.48	0.0
CTL0583A	CT_161	100.0	0.54
CTL0584	CT_330	99.27	2.9999999999999995e-138
CTL0585	CT_331	99.58	0.0
CTL0586	CT_332	99.59	0.0
CTL0587	CT_333	99.74	0.0
CTL0588	CT_334	99.57	0.0
CTL0589	CT_335	100.0	9.999999999999996e-151
CTL0590	CT_336	99.71	0.0
CTL0591	CT_337	99.7	3.999999999999999e-170
CTL0592	CT_338	99.57	0.0
CTL0592a	CT_339	100.0	6e-08
CTL0593	CT_339	99.74	0.0
CTL0594	CT_340	99.85	0.0
CTL0595	CT_341	99.41	0.0
CTL0596	CT_342	99.44	1.9999999999999996e-87
CTL0597	CT_343	99.68	0.0
CTL0598	CT_344	99.67	0.0
CTL0599	CT_345	99.18	0.0
CTL0600	CT_346	99.67	0.0
CTL0601	CT_347	99.79	0.0
CTL0602	CT_348	99.43	0.0
CTL0603	CT_349	99.66	0.0
CTL0604	CT_350	99.71	0.0
CTL0605	CT_351	99.24	0.0
CTL0606	CT_352	100.0	3.9999999999999993e-112
CTL0607	CT_353	100.0	0.0
CTL0608	CT_354	99.88	0.0
CTL0609	CT_355	99.53	0.0
CTL0610	CT_356	99.48	0.0
CTL_t28	CT_t14	98.81	2.9999999999999996e-37
CTL0611A	CT_357	99.4	9.999999999999998e-171
CTL0612	CT_358	98.25	0.0
CTL0613	CT_359	99.32	0.0
CTL0614	CT_360	99.36	0.0
CTL0615	CT_361	99.54	0.0
CTL0616	CT_362	99.54	0.0
CTL0617	CT_363	99.6	0.0
CTL0618	CT_364	99.34	0.0
CTL0619	CT_365	98.96	0.0
CTL0620	CT_366	99.32	0.0
CTL0621	CT_367	99.46	0.0
CTL0622	CT_368	99.44	0.0
CTL0623	CT_369	99.73	0.0
CTL0624	CT_370	99.45	0.0
CTL0625	CT_371	99.36	0.0
CTL0626	CT_372	99.32	0.0
CTL0627	CT_373	99.32	0.0
CTL0628	CT_374	99.52	0.0
CTL0629	CT_375	99.81	0.0
CTL0630	CT_376	99.59	0.0
CTL0631	CT_377	100.0	1e-69
CTL0633	CT_378	99.56	0.0
CTL0634	CT_379	99.48	0.0
CTL0635	CT_380	99.38	0.0
CTL0636	CT_381	99.1	0.0
CTL0637	CT_382	99.76	0.0
CTL0638	CT_382.1	98.96	2e-94
CTL0639	CT_383	99.45	0.0
CTL0640	CT_384	99.88	0.0
CTL0641	CT_385	99.7	1.9999999999999994e-173
CTL0642	CT_386	99.66	0.0
CTL0643	CT_387	99.66	0.0
CTL0644	CT_388	99.71	5.9999999999999976e-180
CTL0645	CT_389	99.43	0.0
CTL0646	CT_390	99.66	0.0
CTL0647	CT_391	99.5	0.0
CTL0648	CT_392	99.12	0.0
