lcl|NC_002620.2_gene_2	NC_000922.1_gene_12	100.00	4.4	15
lcl|NC_002620.2_gene_3	NC_000922.1_gene_749	72.48	7e-61	436
lcl|NC_002620.2_gene_3	NC_000922.1_gene_13	100.00	0.031	18
lcl|NC_002620.2_gene_3	NC_000922.1_gene_461	100.00	0.11	17
lcl|NC_002620.2_gene_3	NC_000922.1_gene_1043	82.76	0.38	29
lcl|NC_002620.2_gene_3	NC_000922.1_gene_1081	100.00	1.3	15
lcl|NC_002620.2_gene_3	NC_000922.1_gene_721	100.00	1.3	15
lcl|NC_002620.2_gene_3	NC_000922.1_gene_561	86.96	1.3	23
lcl|NC_002620.2_gene_3	NC_000922.1_gene_535	100.00	1.3	15
lcl|NC_002620.2_gene_3	NC_000922.1_gene_506	94.44	1.3	18
lcl|NC_002620.2_gene_3	NC_000922.1_gene_500	100.00	1.3	15
lcl|NC_002620.2_gene_3	NC_000922.1_gene_472	100.00	1.3	15
lcl|NC_002620.2_gene_3	NC_000922.1_gene_142	100.00	1.3	15
lcl|NC_002620.2_gene_3	NC_000922.1_gene_1035	94.12	4.6	17
lcl|NC_002620.2_gene_3	NC_000922.1_gene_924	94.12	4.6	17
lcl|NC_002620.2_gene_3	NC_000922.1_gene_860	100.00	4.6	14
lcl|NC_002620.2_gene_3	NC_000922.1_gene_807	100.00	4.6	14
lcl|NC_002620.2_gene_3	NC_000922.1_gene_608	100.00	4.6	14
lcl|NC_002620.2_gene_3	NC_000922.1_gene_586	100.00	4.6	14
lcl|NC_002620.2_gene_3	NC_000922.1_gene_582	100.00	4.6	14
lcl|NC_002620.2_gene_3	NC_000922.1_gene_493	100.00	4.6	14
lcl|NC_002620.2_gene_3	NC_000922.1_gene_360	100.00	4.6	14
lcl|NC_002620.2_gene_3	NC_000922.1_gene_353	89.47	4.6	19
lcl|NC_002620.2_gene_3	NC_000922.1_gene_247	100.00	4.6	14
lcl|NC_002620.2_gene_3	NC_000922.1_gene_208	94.12	4.6	17
lcl|NC_002620.2_gene_3	NC_000922.1_gene_134	89.47	4.6	19
lcl|NC_002620.2_gene_3	NC_000922.1_gene_121	83.33	4.6	24
lcl|NC_002620.2_gene_3	NC_000922.1_gene_118	83.33	4.6	24
lcl|NC_002620.2_gene_4	NC_000922.1_gene_748	67.60	3e-68	784
lcl|NC_002620.2_gene_4	NC_000922.1_gene_748	69.32	1e-65	704
lcl|NC_002620.2_gene_4	NC_000922.1_gene_748	92.59	0.001	27
lcl|NC_002620.2_gene_4	NC_000922.1_gene_494	100.00	0.16	18
lcl|NC_002620.2_gene_4	NC_000922.1_gene_1088	90.91	0.56	22
lcl|NC_002620.2_gene_4	NC_000922.1_gene_970	95.00	0.56	20
lcl|NC_002620.2_gene_4	NC_000922.1_gene_812	80.49	0.56	41
lcl|NC_002620.2_gene_4	NC_000922.1_gene_349	100.00	0.56	17
lcl|NC_002620.2_gene_4	NC_000922.1_gene_941	84.62	1.9	26
lcl|NC_002620.2_gene_4	NC_000922.1_gene_918	94.74	1.9	19
lcl|NC_002620.2_gene_4	NC_000922.1_gene_790	90.48	1.9	21
lcl|NC_002620.2_gene_4	NC_000922.1_gene_762	94.74	1.9	19
lcl|NC_002620.2_gene_4	NC_000922.1_gene_758	90.48	1.9	21
lcl|NC_002620.2_gene_4	NC_000922.1_gene_631	100.00	1.9	16
lcl|NC_002620.2_gene_4	NC_000922.1_gene_569	81.82	1.9	33
lcl|NC_002620.2_gene_4	NC_000922.1_gene_561	100.00	1.9	16
lcl|NC_002620.2_gene_4	NC_000922.1_gene_483	90.48	1.9	21
lcl|NC_002620.2_gene_4	NC_000922.1_gene_452	94.74	1.9	19
lcl|NC_002620.2_gene_4	NC_000922.1_gene_240	91.30	1.9	23
lcl|NC_002620.2_gene_4	NC_000922.1_gene_237	100.00	1.9	16
lcl|NC_002620.2_gene_4	NC_000922.1_gene_939	90.00	6.8	20
lcl|NC_002620.2_gene_4	NC_000922.1_gene_913	90.00	6.8	20
lcl|NC_002620.2_gene_4	NC_000922.1_gene_547	84.62	6.8	26
lcl|NC_002620.2_gene_4	NC_000922.1_gene_535	100.00	6.8	15
lcl|NC_002620.2_gene_4	NC_000922.1_gene_515	90.91	6.8	22
lcl|NC_002620.2_gene_4	NC_000922.1_gene_440	100.00	6.8	15
lcl|NC_002620.2_gene_4	NC_000922.1_gene_417	100.00	6.8	15
lcl|NC_002620.2_gene_4	NC_000922.1_gene_301	100.00	6.8	15
lcl|NC_002620.2_gene_4	NC_000922.1_gene_131	90.00	6.8	20
lcl|NC_002620.2_gene_4	NC_000922.1_gene_93	94.44	6.8	18
lcl|NC_002620.2_gene_4	NC_000922.1_gene_49	94.44	6.8	18
lcl|NC_002620.2_gene_4	NC_000922.1_gene_4	94.44	6.8	18
lcl|NC_002620.2_gene_5	NC_000922.1_gene_747	98.63	2e-31	73
lcl|NC_002620.2_gene_5	NC_000922.1_gene_1000	79.41	4e-10	68
lcl|NC_002620.2_gene_5	NC_000922.1_gene_706	78.57	2e-07	56
lcl|NC_002620.2_gene_5	NC_000922.1_gene_229	83.33	3e-05	42
lcl|NC_002620.2_gene_5	NC_000922.1_gene_230	74.14	3e-04	58
lcl|NC_002620.2_gene_5	NC_000922.1_gene_543	73.68	0.17	57
lcl|NC_002620.2_gene_5	NC_000922.1_gene_448	100.00	0.61	14
lcl|NC_002620.2_gene_5	NC_000922.1_gene_961	88.89	2.1	18
lcl|NC_002620.2_gene_5	NC_000922.1_gene_961	100.00	7.4	12
lcl|NC_002620.2_gene_5	NC_000922.1_gene_917	100.00	2.1	13
lcl|NC_002620.2_gene_5	NC_000922.1_gene_290	100.00	2.1	13
lcl|NC_002620.2_gene_5	NC_000922.1_gene_597	100.00	7.4	12
lcl|NC_002620.2_gene_6	NC_000922.1_gene_746	67.57	8e-28	370
lcl|NC_002620.2_gene_6	NC_000922.1_gene_746	88.24	6e-04	34
lcl|NC_002620.2_gene_6	NC_000922.1_gene_175	90.91	0.31	22
lcl|NC_002620.2_gene_6	NC_000922.1_gene_938	90.48	1.1	21
lcl|NC_002620.2_gene_6	NC_000922.1_gene_745	100.00	1.1	16
lcl|NC_002620.2_gene_6	NC_000922.1_gene_633	90.48	1.1	21
lcl|NC_002620.2_gene_6	NC_000922.1_gene_523	84.62	1.1	26
lcl|NC_002620.2_gene_6	NC_000922.1_gene_1088	85.19	3.8	27
lcl|NC_002620.2_gene_6	NC_000922.1_gene_1086	85.19	3.8	27
lcl|NC_002620.2_gene_6	NC_000922.1_gene_403	88.00	3.8	25
lcl|NC_002620.2_gene_6	NC_000922.1_gene_302	86.96	3.8	23
lcl|NC_002620.2_gene_6	NC_000922.1_gene_148	100.00	3.8	15
lcl|NC_002620.2_gene_6	NC_000922.1_gene_23	100.00	3.8	15
lcl|NC_002620.2_gene_7	NC_000922.1_gene_745	68.12	3e-19	276
lcl|NC_002620.2_gene_7	NC_000922.1_gene_745	69.06	4e-18	223
lcl|NC_002620.2_gene_7	NC_000922.1_gene_397	83.33	0.26	30
lcl|NC_002620.2_gene_7	NC_000922.1_gene_1079	100.00	0.91	16
lcl|NC_002620.2_gene_7	NC_000922.1_gene_671	100.00	0.91	16
lcl|NC_002620.2_gene_7	NC_000922.1_gene_648	80.65	0.91	31
lcl|NC_002620.2_gene_7	NC_000922.1_gene_918	94.44	3.2	18
lcl|NC_002620.2_gene_7	NC_000922.1_gene_689	90.00	3.2	20
lcl|NC_002620.2_gene_7	NC_000922.1_gene_614	100.00	3.2	15
lcl|NC_002620.2_gene_7	NC_000922.1_gene_340	90.00	3.2	20
lcl|NC_002620.2_gene_7	NC_000922.1_gene_340	100.00	3.2	15
lcl|NC_002620.2_gene_7	NC_000922.1_gene_329	94.44	3.2	18
lcl|NC_002620.2_gene_7	NC_000922.1_gene_265	82.14	3.2	28
lcl|NC_002620.2_gene_7	NC_000922.1_gene_84	90.00	3.2	20
lcl|NC_002620.2_gene_7	NC_000922.1_gene_76	100.00	3.2	15
lcl|NC_002620.2_gene_7	NC_000922.1_gene_28	100.00	3.2	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_744	71.53	1e-35	281
lcl|NC_002620.2_gene_8	NC_000922.1_gene_744	66.31	1e-16	371
lcl|NC_002620.2_gene_8	NC_000922.1_gene_744	73.64	2e-09	110
lcl|NC_002620.2_gene_8	NC_000922.1_gene_744	70.00	9e-07	140
lcl|NC_002620.2_gene_8	NC_000922.1_gene_1030	84.21	0.005	38
lcl|NC_002620.2_gene_8	NC_000922.1_gene_569	100.00	0.23	18
lcl|NC_002620.2_gene_8	NC_000922.1_gene_512	95.24	0.23	21
lcl|NC_002620.2_gene_8	NC_000922.1_gene_168	88.46	0.23	26
lcl|NC_002620.2_gene_8	NC_000922.1_gene_168	79.41	2.8	34
lcl|NC_002620.2_gene_8	NC_000922.1_gene_1057	90.91	0.80	22
lcl|NC_002620.2_gene_8	NC_000922.1_gene_939	90.91	0.80	22
lcl|NC_002620.2_gene_8	NC_000922.1_gene_782	100.00	0.80	17
lcl|NC_002620.2_gene_8	NC_000922.1_gene_669	95.00	0.80	20
lcl|NC_002620.2_gene_8	NC_000922.1_gene_669	90.00	9.8	20
lcl|NC_002620.2_gene_8	NC_000922.1_gene_1085	100.00	2.8	16
lcl|NC_002620.2_gene_8	NC_000922.1_gene_717	90.48	2.8	21
lcl|NC_002620.2_gene_8	NC_000922.1_gene_717	90.00	9.8	20
lcl|NC_002620.2_gene_8	NC_000922.1_gene_658	100.00	2.8	16
lcl|NC_002620.2_gene_8	NC_000922.1_gene_594	90.48	2.8	21
lcl|NC_002620.2_gene_8	NC_000922.1_gene_176	88.46	2.8	26
lcl|NC_002620.2_gene_8	NC_000922.1_gene_157	94.74	2.8	19
lcl|NC_002620.2_gene_8	NC_000922.1_gene_124	100.00	2.8	16
lcl|NC_002620.2_gene_8	NC_000922.1_gene_39	90.48	2.8	21
lcl|NC_002620.2_gene_8	NC_000922.1_gene_1065	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_1047	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_997	84.00	9.8	25
lcl|NC_002620.2_gene_8	NC_000922.1_gene_969	90.00	9.8	20
lcl|NC_002620.2_gene_8	NC_000922.1_gene_944	94.44	9.8	18
lcl|NC_002620.2_gene_8	NC_000922.1_gene_925	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_905	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_847	90.00	9.8	20
lcl|NC_002620.2_gene_8	NC_000922.1_gene_743	86.96	9.8	23
lcl|NC_002620.2_gene_8	NC_000922.1_gene_707	80.00	9.8	30
lcl|NC_002620.2_gene_8	NC_000922.1_gene_657	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_582	90.00	9.8	20
lcl|NC_002620.2_gene_8	NC_000922.1_gene_567	80.00	9.8	30
lcl|NC_002620.2_gene_8	NC_000922.1_gene_458	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_371	84.00	9.8	25
lcl|NC_002620.2_gene_8	NC_000922.1_gene_286	94.44	9.8	18
lcl|NC_002620.2_gene_8	NC_000922.1_gene_203	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_184	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_173	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_161	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_134	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_107	90.00	9.8	20
lcl|NC_002620.2_gene_8	NC_000922.1_gene_107	86.96	9.8	23
lcl|NC_002620.2_gene_8	NC_000922.1_gene_93	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_26	100.00	9.8	15
lcl|NC_002620.2_gene_8	NC_000922.1_gene_12	94.44	9.8	18
lcl|NC_002620.2_gene_9	NC_000922.1_gene_743	67.86	3e-19	280
lcl|NC_002620.2_gene_9	NC_000922.1_gene_743	68.47	2e-14	203
lcl|NC_002620.2_gene_9	NC_000922.1_gene_310	81.08	0.065	37
lcl|NC_002620.2_gene_9	NC_000922.1_gene_86	91.67	0.065	24
lcl|NC_002620.2_gene_9	NC_000922.1_gene_146	81.82	0.23	33
lcl|NC_002620.2_gene_9	NC_000922.1_gene_617	100.00	0.79	17
lcl|NC_002620.2_gene_9	NC_000922.1_gene_1070	100.00	2.7	16
lcl|NC_002620.2_gene_9	NC_000922.1_gene_965	100.00	2.7	16
lcl|NC_002620.2_gene_9	NC_000922.1_gene_833	94.74	2.7	19
lcl|NC_002620.2_gene_9	NC_000922.1_gene_589	87.50	2.7	24
lcl|NC_002620.2_gene_9	NC_000922.1_gene_296	94.74	2.7	19
lcl|NC_002620.2_gene_9	NC_000922.1_gene_251	87.50	2.7	24
lcl|NC_002620.2_gene_9	NC_000922.1_gene_90	100.00	2.7	16
lcl|NC_002620.2_gene_9	NC_000922.1_gene_79	90.48	2.7	21
lcl|NC_002620.2_gene_9	NC_000922.1_gene_15	90.48	2.7	21
lcl|NC_002620.2_gene_9	NC_000922.1_gene_10	100.00	2.7	16
lcl|NC_002620.2_gene_9	NC_000922.1_gene_1037	90.91	9.6	22
lcl|NC_002620.2_gene_9	NC_000922.1_gene_1024	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_1012	94.44	9.6	18
lcl|NC_002620.2_gene_9	NC_000922.1_gene_978	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_976	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_912	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_855	94.44	9.6	18
lcl|NC_002620.2_gene_9	NC_000922.1_gene_843	84.00	9.6	25
lcl|NC_002620.2_gene_9	NC_000922.1_gene_667	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_650	86.96	9.6	23
lcl|NC_002620.2_gene_9	NC_000922.1_gene_640	90.00	9.6	20
lcl|NC_002620.2_gene_9	NC_000922.1_gene_612	90.00	9.6	20
lcl|NC_002620.2_gene_9	NC_000922.1_gene_582	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_573	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_506	94.44	9.6	18
lcl|NC_002620.2_gene_9	NC_000922.1_gene_503	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_454	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_452	90.00	9.6	20
lcl|NC_002620.2_gene_9	NC_000922.1_gene_392	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_356	90.00	9.6	20
lcl|NC_002620.2_gene_9	NC_000922.1_gene_302	84.00	9.6	25
lcl|NC_002620.2_gene_9	NC_000922.1_gene_211	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_189	90.00	9.6	20
lcl|NC_002620.2_gene_9	NC_000922.1_gene_188	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_188	95.00	9.6	20
lcl|NC_002620.2_gene_9	NC_000922.1_gene_150	94.44	9.6	18
lcl|NC_002620.2_gene_9	NC_000922.1_gene_147	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_138	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_119	94.44	9.6	18
lcl|NC_002620.2_gene_9	NC_000922.1_gene_98	90.00	9.6	20
lcl|NC_002620.2_gene_9	NC_000922.1_gene_66	100.00	9.6	15
lcl|NC_002620.2_gene_9	NC_000922.1_gene_32	90.00	9.6	20
lcl|NC_002620.2_gene_10	NC_000922.1_gene_742	67.79	4e-97	1040
lcl|NC_002620.2_gene_10	NC_000922.1_gene_742	94.44	5.3	18
lcl|NC_002620.2_gene_10	NC_000922.1_gene_91	85.71	0.12	28
lcl|NC_002620.2_gene_10	NC_000922.1_gene_994	100.00	1.5	16
lcl|NC_002620.2_gene_10	NC_000922.1_gene_323	91.30	1.5	23
lcl|NC_002620.2_gene_10	NC_000922.1_gene_36	100.00	1.5	16
lcl|NC_002620.2_gene_10	NC_000922.1_gene_1065	90.00	5.3	20
lcl|NC_002620.2_gene_10	NC_000922.1_gene_1028	100.00	5.3	15
lcl|NC_002620.2_gene_10	NC_000922.1_gene_959	94.44	5.3	18
lcl|NC_002620.2_gene_10	NC_000922.1_gene_729	100.00	5.3	15
lcl|NC_002620.2_gene_10	NC_000922.1_gene_554	90.00	5.3	20
lcl|NC_002620.2_gene_10	NC_000922.1_gene_512	100.00	5.3	15
lcl|NC_002620.2_gene_10	NC_000922.1_gene_404	100.00	5.3	15
lcl|NC_002620.2_gene_10	NC_000922.1_gene_300	94.44	5.3	18
lcl|NC_002620.2_gene_10	NC_000922.1_gene_273	100.00	5.3	15
lcl|NC_002620.2_gene_10	NC_000922.1_gene_272	94.44	5.3	18
lcl|NC_002620.2_gene_10	NC_000922.1_gene_255	100.00	5.3	15
lcl|NC_002620.2_gene_10	NC_000922.1_gene_188	100.00	5.3	15
lcl|NC_002620.2_gene_10	NC_000922.1_gene_147	86.96	5.3	23
lcl|NC_002620.2_gene_10	NC_000922.1_gene_121	90.00	5.3	20
lcl|NC_002620.2_gene_10	NC_000922.1_gene_23	90.00	5.3	20
lcl|NC_002620.2_gene_11	NC_000922.1_gene_777	72.79	2e-39	272
lcl|NC_002620.2_gene_11	NC_000922.1_gene_777	87.10	0.001	31
lcl|NC_002620.2_gene_11	NC_000922.1_gene_237	88.00	0.21	25
lcl|NC_002620.2_gene_11	NC_000922.1_gene_993	90.48	0.73	21
lcl|NC_002620.2_gene_11	NC_000922.1_gene_572	94.74	0.73	19
lcl|NC_002620.2_gene_11	NC_000922.1_gene_155	100.00	0.73	16
lcl|NC_002620.2_gene_11	NC_000922.1_gene_92	94.74	0.73	19
lcl|NC_002620.2_gene_11	NC_000922.1_gene_1032	100.00	2.5	15
lcl|NC_002620.2_gene_11	NC_000922.1_gene_966	100.00	2.5	15
lcl|NC_002620.2_gene_11	NC_000922.1_gene_846	94.44	2.5	18
lcl|NC_002620.2_gene_11	NC_000922.1_gene_586	90.00	2.5	20
lcl|NC_002620.2_gene_11	NC_000922.1_gene_532	100.00	2.5	15
lcl|NC_002620.2_gene_11	NC_000922.1_gene_428	100.00	2.5	15
lcl|NC_002620.2_gene_11	NC_000922.1_gene_227	100.00	2.5	15
lcl|NC_002620.2_gene_11	NC_000922.1_gene_206	90.00	2.5	20
lcl|NC_002620.2_gene_11	NC_000922.1_gene_1071	89.47	8.8	19
lcl|NC_002620.2_gene_11	NC_000922.1_gene_1037	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_1018	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_977	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_970	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_964	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_960	86.36	8.8	22
lcl|NC_002620.2_gene_11	NC_000922.1_gene_905	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_739	94.74	8.8	19
lcl|NC_002620.2_gene_11	NC_000922.1_gene_707	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_569	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_562	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_561	100.00	8.8	14
lcl|NC_002620.2_gene_11	NC_000922.1_gene_475	79.31	8.8	29
lcl|NC_002620.2_gene_12	NC_000922.1_gene_358	86.96	0.83	23
lcl|NC_002620.2_gene_12	NC_000922.1_gene_1041	100.00	2.9	14
lcl|NC_002620.2_gene_12	NC_000922.1_gene_799	100.00	2.9	14
lcl|NC_002620.2_gene_12	NC_000922.1_gene_773	89.47	2.9	19
lcl|NC_002620.2_gene_12	NC_000922.1_gene_381	94.12	2.9	17
lcl|NC_002620.2_gene_12	NC_000922.1_gene_169	86.36	2.9	22
lcl|NC_002620.2_gene_13	NC_000922.1_gene_776	69.27	0.0	2262
lcl|NC_002620.2_gene_13	NC_000922.1_gene_888	95.24	0.19	21
lcl|NC_002620.2_gene_13	NC_000922.1_gene_983	90.91	0.68	22
lcl|NC_002620.2_gene_13	NC_000922.1_gene_982	90.91	0.68	22
lcl|NC_002620.2_gene_13	NC_000922.1_gene_670	95.00	0.68	20
lcl|NC_002620.2_gene_13	NC_000922.1_gene_325	100.00	0.68	17
lcl|NC_002620.2_gene_13	NC_000922.1_gene_1079	94.74	2.4	19
lcl|NC_002620.2_gene_13	NC_000922.1_gene_999	100.00	2.4	16
lcl|NC_002620.2_gene_13	NC_000922.1_gene_758	90.48	2.4	21
lcl|NC_002620.2_gene_13	NC_000922.1_gene_736	100.00	2.4	16
lcl|NC_002620.2_gene_13	NC_000922.1_gene_712	82.76	2.4	29
lcl|NC_002620.2_gene_13	NC_000922.1_gene_841	94.44	8.2	18
lcl|NC_002620.2_gene_13	NC_000922.1_gene_779	100.00	8.2	15
lcl|NC_002620.2_gene_13	NC_000922.1_gene_738	76.19	8.2	42
lcl|NC_002620.2_gene_13	NC_000922.1_gene_677	100.00	8.2	15
lcl|NC_002620.2_gene_13	NC_000922.1_gene_522	94.44	8.2	18
lcl|NC_002620.2_gene_13	NC_000922.1_gene_516	100.00	8.2	15
lcl|NC_002620.2_gene_13	NC_000922.1_gene_464	100.00	8.2	15
lcl|NC_002620.2_gene_13	NC_000922.1_gene_445	94.44	8.2	18
lcl|NC_002620.2_gene_13	NC_000922.1_gene_437	100.00	8.2	15
lcl|NC_002620.2_gene_13	NC_000922.1_gene_418	94.44	8.2	18
lcl|NC_002620.2_gene_13	NC_000922.1_gene_365	100.00	8.2	15
lcl|NC_002620.2_gene_13	NC_000922.1_gene_294	100.00	8.2	15
lcl|NC_002620.2_gene_13	NC_000922.1_gene_98	90.00	8.2	20
lcl|NC_002620.2_gene_13	NC_000922.1_gene_64	94.44	8.2	18
lcl|NC_002620.2_gene_14	NC_000922.1_gene_775	69.54	7e-110	985
lcl|NC_002620.2_gene_14	NC_000922.1_gene_108	88.46	0.074	26
lcl|NC_002620.2_gene_14	NC_000922.1_gene_1076	100.00	0.26	17
lcl|NC_002620.2_gene_14	NC_000922.1_gene_791	88.00	0.26	25
lcl|NC_002620.2_gene_14	NC_000922.1_gene_776	85.19	0.26	27
lcl|NC_002620.2_gene_14	NC_000922.1_gene_995	94.74	0.90	19
lcl|NC_002620.2_gene_14	NC_000922.1_gene_903	82.76	0.90	29
lcl|NC_002620.2_gene_14	NC_000922.1_gene_463	90.00	3.1	20
lcl|NC_002620.2_gene_14	NC_000922.1_gene_244	90.00	3.1	20
lcl|NC_002620.2_gene_14	NC_000922.1_gene_111	90.00	3.1	20
lcl|NC_002620.2_gene_15	NC_000922.1_gene_774	67.67	1e-18	300
lcl|NC_002620.2_gene_15	NC_000922.1_gene_970	100.00	3.1	14
lcl|NC_002620.2_gene_15	NC_000922.1_gene_904	100.00	3.1	14
lcl|NC_002620.2_gene_15	NC_000922.1_gene_440	94.12	3.1	17
lcl|NC_002620.2_gene_15	NC_000922.1_gene_344	100.00	3.1	14
lcl|NC_002620.2_gene_16	NC_000922.1_gene_773	73.33	7e-10	105
lcl|NC_002620.2_gene_16	NC_000922.1_gene_773	76.79	0.029	56
lcl|NC_002620.2_gene_16	NC_000922.1_gene_773	100.00	4.4	15
lcl|NC_002620.2_gene_16	NC_000922.1_gene_762	90.91	0.36	22
lcl|NC_002620.2_gene_16	NC_000922.1_gene_793	90.48	1.2	21
lcl|NC_002620.2_gene_16	NC_000922.1_gene_359	100.00	1.2	16
lcl|NC_002620.2_gene_16	NC_000922.1_gene_137	90.48	1.2	21
lcl|NC_002620.2_gene_16	NC_000922.1_gene_959	90.00	4.4	20
lcl|NC_002620.2_gene_16	NC_000922.1_gene_902	94.44	4.4	18
lcl|NC_002620.2_gene_16	NC_000922.1_gene_790	100.00	4.4	15
lcl|NC_002620.2_gene_16	NC_000922.1_gene_746	86.96	4.4	23
lcl|NC_002620.2_gene_16	NC_000922.1_gene_739	100.00	4.4	15
lcl|NC_002620.2_gene_16	NC_000922.1_gene_669	100.00	4.4	15
lcl|NC_002620.2_gene_16	NC_000922.1_gene_436	90.00	4.4	20
lcl|NC_002620.2_gene_16	NC_000922.1_gene_290	100.00	4.4	15
lcl|NC_002620.2_gene_16	NC_000922.1_gene_224	94.44	4.4	18
lcl|NC_002620.2_gene_16	NC_000922.1_gene_203	90.00	4.4	20
