Query	Best Match(es)
TC_RS03635	{'CT_435': 75.43}
TC_RS02805	{'CT_281': 85.43}
CT_t28	{'TC_RS00250': 98.63}
CT_027	{'TC_RS01490': 81.04}
CT_643	{'TC_RS00065': 81.56}
TC_RS00555	{'CT_733': 79.75}
CT_132	{'TC_RS02030': 79.66}
TC_RS01355	{'CT_875': 65.68}
CT_383	{'TC_RS03360': 70.25}
TC_RS00800	{'CT_771': 90.29}
CT_339	{'TC_RS03130': 75.41}
CT_255	{'TC_RS02670': 80.68}
CT_388	{'TC_RS03390': 83.56}
TC_RS00695	{'CT_751': 82.17}
TC_RS01535	{'CT_036': 72.31}
TC_RS01845	{'CT_095': 87.63}
CT_398	{'TC_RS03440': 88.5}
TC_RS03430	{'CT_396': 88.2}
TC_RS03010	{'CT_321': 91.16}
CT_t13	{'TC_RS03050': 100.0}
TC_RS04045	{'CT_509': 95.93}
CT_043	{'TC_RS01570': 92.25}
TC_RS02440	{'CT_213': 77.95}
CT_835	{'TC_RS01120': 88.14}
TC_RS01340	{'CT_872': 74.37}
CT_528	{'TC_RS04140': 91.89}
TC_RS01785	{'CT_083': 81.02}
TC_RS02430	{'CT_211': 79.23}
TC_RS00170	{'CT_662': 73.56}
TC_RS03100	{'CT_334': 79.46}
CT_320	{'TC_RS03005': 90.86}
CT_524	{'TC_RS04120': 97.75}
TC_RS00520	{'CT_726': 81.75}
CT_284	{'TC_RS02820': 77.35}
CT_849.1	{'TC_RS01200': 89.42}
CT_287	{'TC_RS02835': 82.92}
CT_205	{'TC_RS02390': 79.52}
CT_624	{'TC_RS04645': 82.43}
CT_175	{'TC_RS02225': 75.2}
CT_221	{'TC_RS02490': 84.5}
TC_RS02870	{'CT_294': 84.47}
TC_RS03475	{'CT_405': 82.2}
TC_RS04600	{'CT_616': 81.33}
TC_RS02275	{'CT_182': 82.48}
CT_418	{'TC_RS03545': 84.31}
CT_449	{'TC_RS03715': 72.9}
CT_016	{'TC_RS01435': 79.42}
CT_183	{'TC_RS02280': 79.25}
CT_852	{'TC_RS01215': 76.77}
CT_228	{'TC_RS02535': 68.43}
TC_RS00805	{'CT_772': 84.76}
TC_RS00150	{'CT_658': 82.22}
TC_RS04185	{'CT_537': 81.43}
TC_RS00785	{'CT_768': 81.0}
CT_728	{'TC_RS00530': 78.31}
TC_RS00960	{'CT_804': 74.76}
CT_343	{'TC_RS03150': 78.01}
CT_r03	{'TC_RS00685': 98.26, 'TC_RS00610': 98.26}
TC_RS02185	{'CT_166': 71.79}
TC_RS00605	{'CT_r05': 97.91}
CT_688	{'TC_RS00320': 80.84}
CT_586	{'TC_RS04440': 81.39}
CT_349	{'TC_RS03180': 83.73}
CT_231	{'TC_RS02550': 81.11}
TC_RS00325	{'CT_689': 78.86}
TC_RS00145	{'CT_657': 70.95}
TC_RS03880	{'CT_478': 79.64}
CT_399	{'TC_RS03445': 81.54}
TC_RS01640	{'CT_056': 79.1}
CT_410	{'TC_RS03500': 81.87}
CT_147	{'TC_RS02115': 67.91}
TC_RS01025	{'CT_816': 79.45}
CT_430	{'TC_RS03610': 79.9}
TC_RS04070	{'CT_514': 92.75}
TC_RS02930	{'CT_305': 82.34}
TC_RS04765	{'CT_810': 93.89}
TC_RS00065	{'CT_643': 81.56}
TC_RS03775	{'CT_461': 82.32}
CT_076	{'TC_RS01755': 84.65}
TC_RS04135	{'CT_527': 88.19}
TC_RS02160	{'CT_154': 82.35}
CT_252	{'TC_RS02655': 79.78}
CT_705	{'TC_RS00410': 86.03}
CT_626	{'TC_RS04655': 88.73}
CT_812	{'TC_RS01000': 74.85}
TC_RS03840	{'CT_t19': 100.0}
CT_073	{'TC_RS01740': 85.16}
TC_RS02895	{'CT_299': 77.97}
CT_617	{'TC_RS04610': 92.59}
CT_549	{'TC_RS04255': 80.51}
TC_RS03970	{'CT_496': 81.42}
TC_RS02065	{'CT_139': 73.94}
TC_RS00600	{'CT_r01': 98.39, 'CT_r04': 98.39}
TC_RS04490	{'CT_596': 85.26}
TC_RS03060	{'CT_327': 77.24}
TC_RS04535	{'CT_604': 74.22}
TC_RS01455	{'CT_020': 81.45}
TC_RS01385	{'CT_006': 77.15}
TC_RS04075	{'CT_515': 92.54}
TC_RS04285	{'CT_555': 80.99}
TC_RS01550	{'CT_039': 84.47}
TC_RS02615	{'CT_244': 74.39}
CT_667	{'TC_RS00195': 81.74}
CT_113	{'TC_RS01935': 83.76}
TC_RS00425	{'CT_t31': 100.0}
TC_RS01990	{'CT_124': 83.25}
CT_181	{'TC_RS02270': 77.89}
CT_t14	{'TC_RS03220': 100.0}
TC_RS03320	{'CT_376': 83.28}
CT_244	{'TC_RS02615': 74.39}
TC_RS03955	{'CT_493': 79.9}
TC_RS02695	{'CT_260': 83.51}
CT_403	{'TC_RS03465': 81.84}
TC_RS02675	{'CT_256': 82.02}
TC_RS03210	{'CT_355': 82.58}
TC_RS04420	{'CT_582': 86.85}
TC_RS03275	{'CT_367': 73.67}
TC_RS04080	{'CT_516': 91.53}
TC_RS01465	{'CT_022': 90.21}
CT_825	{'TC_RS01070': 82.02}
TC_RS02445	{'CT_214': 72.41}
TC_RS04795	{'CT_105': 69.35}
TC_RS01570	{'CT_043': 92.25}
TC_RS03990	{'CT_499': 77.48}
TC_RS02040	{'CT_134': 72.54}
CT_194	{'TC_RS02335': 83.64}
TC_RS00380	{'CT_699': 74.86}
CT_682	{'TC_RS00290': 81.09}
CT_190	{'TC_RS02315': 81.5}
CT_t31	{'TC_RS00425': 100.0}
TC_RS02655	{'CT_252': 79.78}
TC_RS01150	{'CT_840': 77.88}
CT_474	{'TC_RS03860': 78.6}
CT_491	{'TC_RS03945': 85.88}
CT_598	{'TC_RS04500': 76.2}
CT_595	{'TC_RS04485': 76.5}
CT_450	{'TC_RS03720': 84.65}
CT_842	{'TC_RS01160': 83.19}
CT_091	{'TC_RS01825': 86.89}
TC_RS00700	{'CT_752': 87.43}
CT_094	{'TC_RS01840': 85.36}
TC_RS02300	{'CT_187': 77.29}
CT_417	{'TC_RS03540': 82.31}
CT_834	{'TC_RS01115': 98.97}
CT_260	{'TC_RS02695': 83.51}
CT_005	{'TC_RS01380': 81.84}
CT_033	{'TC_RS01520': 81.62}
CT_811	{'TC_RS00995': 80.65}
CT_525	{'TC_RS04125': 89.94}
CT_472	{'TC_RS03850': 83.27}
TC_RS04435	{'CT_585': 83.93}
CT_409	{'TC_RS03495': 80.68}
TC_RS02335	{'CT_194': 83.64}
TC_RS00235	{'CT_t27': 100.0}
CT_548	{'TC_RS04250': 76.84}
TC_RS03810	{'CT_467': 81.32}
TC_RS03070	{'CT_329': 81.07}
CT_498	{'TC_RS03985': 81.66}
CT_342	{'TC_RS03145': 94.89}
CT_110	{'TC_RS01920': 88.99}
TC_RS00270	{'CT_679': 83.51}
TC_RS04050	{'CT_510': 86.32}
TC_RS04095	{'CT_519': 94.05}
CT_671	{'TC_RS00215': 76.46}
CT_669	{'TC_RS00205': 85.55}
TC_RS00580	{'CT_738': 81.62}
CT_821	{'TC_RS01050': 81.84}
TC_RS02105	{'CT_145': 77.67}
TC_RS01485	{'CT_026': 91.43}
CT_652.1	{'TC_RS00115': 81.11}
TC_RS03270	{'CT_366': 79.34}
CT_249	{'TC_RS02640': 69.93}
CT_152	{'TC_RS02145': 78.99}
CT_250	{'TC_RS02645': 82.55}
CT_527	{'TC_RS04135': 88.19}
CT_245	{'TC_RS02620': 83.97}
TC_RS04280	{'CT_554': 79.71}
CT_700	{'TC_RS00385': 82.58}
TC_RS02985	{'CT_316': 97.71}
CT_788	{'TC_RS00880': 76.39}
TC_RS01630	{'CT_054': 80.51}
CT_654	{'TC_RS00125': 83.06}
CT_t27	{'TC_RS00235': 100.0}
TC_RS00845	{'CT_780': 78.74}
TC_RS04310	{'CT_560': 81.84}
CT_614	{'TC_RS04590': 77.42}
CT_633	{'TC_RS00005': 80.38}
CT_074	{'TC_RS01745': 79.52}
CT_053	{'TC_RS01620': 87.7}
TC_RS02680	{'CT_257': 81.23}
CT_824	{'TC_RS01065': 82.14}
CT_822	{'TC_RS01055': 81.06}
TC_RS02585	{'CT_238': 80.8}
TC_RS00545	{'CT_731': 80.16}
CT_082	{'TC_RS01780': 76.48}
TC_RS01400	{'CT_009': 84.71}
CT_413	{'TC_RS03515': 75.16}
CT_802	{'TC_RS00950': 95.53}
CT_067	{'TC_RS01710': 80.73}
TC_RS04040	{'CT_508': 94.49}
CT_803	{'TC_RS00955': 89.86}
TC_RS01925	{'CT_111': 93.53}
CT_567	{'TC_RS04345': 74.14}
TC_RS04520	{'CT_602': 81.17}
TC_RS04455	{'CT_589': 79.13}
CT_591	{'TC_RS04465': 82.66}
TC_RS03505	{'CT_411': 79.36}
TC_RS03350	{'CT_382': 78.21}
TC_RS01825	{'CT_091': 86.89}
TC_RS01635	{'CT_055': 83.23}
CT_701	{'TC_RS00390': 83.01}
TC_RS00745	{'CT_760': 84.04}
CT_848	{'TC_RS01190': 82.49}
CT_596	{'TC_RS04490': 85.26}
CT_212	{'TC_RS02435': 80.76}
TC_RS03605	{'CT_429': 83.08}
TC_RS01850	{'CT_096': 80.72}
TC_RS03995	{'CT_500': 87.29}
TC_RS03445	{'CT_399': 81.54}
CT_800	{'TC_RS00940': 79.81}
TC_RS03705	{'CT_447': 81.18}
TC_RS04470	{'CT_592': 83.7}
TC_RS03830	{'CT_470': 82.27}
TC_RS04055	{'CT_511': 90.57}
CT_759	{'TC_RS00740': 81.19}
TC_RS01160	{'CT_842': 83.19}
TC_RS01475	{'CT_024': 80.3}
TC_RS02865	{'CT_293': 84.32}
TC_RS04640	{'CT_623': 83.33}
TC_RS00755	{'CT_762': 78.36}
CT_029	{'TC_RS01500': 84.25}
CT_t01	{'TC_RS01540': 100.0}
TC_RS03195	{'CT_352': 92.66}
CT_808	{'TC_RS00985': 85.45}
CT_733	{'TC_RS00555': 79.75}
CT_668	{'TC_RS00200': 80.06}
TC_RS02970	{'CT_313': 86.48}
CT_200	{'TC_RS02365': 81.75}
CT_t35	{'TC_RS01090': 100.0}
CT_366	{'TC_RS03270': 79.34}
CT_692	{'TC_RS00340': 80.64}
TC_RS00875	{'CT_787': 92.16}
TC_RS01345	{'CT_873': 65.92}
TC_RS00575	{'CT_737': 80.45}
TC_RS04120	{'CT_524': 97.75}
CT_451	{'TC_RS03725': 81.37}
CT_326	{'TC_RS03045': 70.16}
CT_746	{'TC_RS00650': 82.31}
TC_RS02800	{'CT_280': 83.0}
TC_RS00120	{'CT_653': 84.31}
TC_RS04125	{'CT_525': 89.94}
CT_587	{'TC_RS04445': 81.95}
TC_RS03640	{'CT_436': 93.4}
TC_RS04020	{'CT_504': 77.97}
TC_RS03815	{'CT_468': 80.23}
CT_638	{'TC_RS00035': 79.58}
TC_RS00225	{'CT_673': 81.87}
CT_751	{'TC_RS00695': 82.17}
TC_RS00905	{'CT_794.1': 78.44}
TC_RS03065	{'CT_328': 79.42}
CT_380	{'TC_RS03340': 81.05}
TC_RS01460	{'CT_021': 77.35}
CT_s01	{'TC_RS04780': 93.36}
TC_RS03695	{'CT_445': 85.26}
CT_438	{'TC_RS03650': 92.41}
TC_RS03340	{'CT_380': 81.05}
TC_RS00765	{'CT_764': 74.35}
TC_RS00005	{'CT_633': 80.38}
TC_RS00320	{'CT_688': 80.84}
TC_RS03130	{'CT_339': 75.41}
TC_RS00305	{'CT_685': 80.36}
TC_RS02625	{'CT_246': 85.51}
TC_RS00740	{'CT_759': 81.19}
TC_RS00405	{'CT_704': 78.99}
CT_723	{'TC_RS00505': 83.76}
CT_t36	{'TC_RS01130': 100.0}
CT_134	{'TC_RS02040': 72.54}
TC_RS01725	{'CT_070': 82.13}
TC_RS04545	{'CT_606': 82.54}
TC_RS03000	{'CT_319': 92.72}
CT_051	{'TC_RS01610': 68.77}
CT_322	{'TC_RS03020': 92.07}
TC_RS03885	{'CT_479': 82.35}
CT_304	{'TC_RS02925': 91.31}
TC_RS01000	{'CT_812': 74.85}
CT_816	{'TC_RS01025': 79.45}
TC_RS01660	{'CT_t02': 100.0}
TC_RS02125	{'CT_149': 75.87}
TC_RS04300	{'CT_558': 81.33}
CT_368	{'TC_RS03280': 79.52}
TC_RS04815	{'CT_421.2': 90.06}
CT_t32	{'TC_RS00590': 100.0}
TC_RS00180	{'CT_664': 80.04}
CT_154	{'TC_RS02160': 82.35}
TC_RS01575	{'CT_044': 86.05}
CT_604	{'TC_RS04535': 74.22}
CT_457	{'TC_RS03755': 83.4}
CT_442	{'TC_RS03670': 71.34}
TC_RS01820	{'CT_090': 87.4}
TC_RS01350	{'CT_874': 76.29}
CT_762	{'TC_RS00755': 78.36}
CT_423	{'TC_RS03575': 77.01}
CT_273	{'TC_RS02765': 80.39}
TC_RS02765	{'CT_273': 80.39}
CT_t10	{'TC_RS02500': 100.0}
CT_773	{'TC_RS00810': 78.77}
CT_564	{'TC_RS04330': 82.87}
TC_RS01545	{'CT_038': 83.86}
TC_RS04755	{'CT_789': 69.34}
CT_670	{'TC_RS00210': 89.35}
TC_RS00190	{'CT_666': 87.97}
CT_294	{'TC_RS02870': 84.47}
TC_RS02455	{'CT_215': 85.71}
CT_280	{'TC_RS02800': 83.0}
CT_697	{'TC_RS00365': 78.33}
CT_144	{'TC_RS02100': 73.53}
CT_t17	{'TC_RS03800': 100.0}
TC_RS00560	{'CT_734': 88.89}
TC_RS03625	{'CT_433': 75.63}
TC_RS03490	{'CT_408': 80.4}
CT_378	{'TC_RS03330': 80.24}
CT_663	{'TC_RS00175': 88.56}
TC_RS00865	{'CT_784': 77.81}
TC_RS02960	{'CT_311': 79.86}
TC_RS02925	{'CT_304': 91.31}
CT_496	{'TC_RS03970': 81.42}
CT_764	{'TC_RS00765': 74.35}
CT_150	{'TC_RS02135': 96.23}
TC_RS04270	{'CT_552': 79.93}
CT_630	{'TC_RS04675': 80.85}
CT_093	{'TC_RS01835': 75.94}
TC_RS00795	{'CT_770': 87.99}
CT_748	{'TC_RS00660': 81.67}
TC_RS00330	{'CT_690': 79.52}
TC_RS01765	{'CT_078': 79.6}
TC_RS03665	{'CT_441': 82.0}
CT_248	{'TC_RS02635': 84.42}
CT_575	{'TC_RS04385': 75.34}
CT_539	{'TC_RS04200': 87.01}
TC_RS02630	{'CT_247': 79.83}
CT_863	{'TC_RS01275': 69.91}
CT_453	{'TC_RS03735': 82.8}
TC_RS03240	{'CT_360': 72.46}
CT_577	{'TC_RS04395': 79.17}
TC_RS01670	{'CT_061': 83.44}
CT_421	{'TC_RS03565': 82.45}
TC_RS04390	{'CT_576': 83.12}
TC_RS03950	{'CT_492': 91.79}
TC_RS03005	{'CT_320': 90.86}
CT_374	{'TC_RS03310': 80.29}
TC_RS02720	{'CT_265': 88.21}
TC_RS04590	{'CT_614': 77.42}
CT_533	{'TC_RS04165': 85.02}
CT_241	{'TC_RS02600': 82.51}
CT_676	{'TC_RS00245': 81.05}
TC_RS02780	{'CT_276': 81.32}
TC_RS02580	{'CT_237': 82.46}
TC_RS03135	{'CT_340': 83.85}
CT_458	{'TC_RS03760': 82.07}
TC_RS04350	{'CT_568': 74.59}
TC_RS01870	{'CT_100': 78.39}
CT_446	{'TC_RS03700': 83.69}
TC_RS03390	{'CT_388': 83.56}
CT_502	{'TC_RS04005': 81.87}
TC_RS03470	{'CT_404': 82.73}
TC_RS03375	{'CT_386': 83.79}
TC_RS03700	{'CT_446': 83.69}
TC_RS03455	{'CT_401': 81.28}
CT_347	{'TC_RS03170': 83.23}
TC_RS03335	{'CT_379': 82.65}
TC_RS00350	{'CT_694': 68.24}
CT_796	{'TC_RS00915': 79.82}
TC_RS02330	{'CT_193': 81.97}
TC_RS03170	{'CT_347': 83.23}
CT_831	{'TC_RS01100': 79.13}
CT_805	{'TC_RS00970': 81.57}
TC_RS01505	{'CT_030': 82.04}
CT_698	{'TC_RS00370': 82.61}
TC_RS02380	{'CT_203': 86.53}
TC_RS03530	{'CT_415': 80.26}
CT_706	{'TC_RS00415': 87.75}
TC_RS03975	{'CT_t20': 100.0}
TC_RS02565	{'CT_234': 80.17}
TC_RS00130	{'CT_655': 82.47}
CT_771	{'TC_RS00800': 90.29}
CT_301	{'TC_RS02910': 78.07}
TC_RS02420	{'CT_209': 80.38}
TC_RS02075	{'CT_141': 80.36}
CT_048	{'TC_RS01595': 82.87}
CT_050	{'TC_RS04785': 76.23}
TC_RS04645	{'CT_624': 82.43}
TC_RS00450	{'CT_712': 80.17}
TC_RS04230	{'CT_545': 82.79}
CT_820	{'TC_RS01045': 79.42}
TC_RS00315	{'CT_687': 78.7}
CT_779	{'TC_RS00840': 78.29}
TC_RS01685	{'CT_064': 85.18}
CT_783	{'TC_RS00860': 76.89}
TC_RS02240	{'CT_177': 81.52}
CT_330	{'TC_RS03080': 79.12}
CT_710	{'TC_RS00440': 83.02}
TC_RS00675	{'CT_r01': 98.39, 'CT_r04': 98.39}
CT_381	{'TC_RS03345': 79.25}
CT_271	{'TC_RS02755': 88.19}
TC_RS04465	{'CT_591': 82.66}
CT_t25	{'TC_RS00025': 100.0}
CT_640	{'TC_RS00045': 78.24}
CT_340	{'TC_RS03135': 83.85}
TC_RS04460	{'CT_590': 79.3}
TC_RS04175	{'CT_535': 84.55}
CT_026	{'TC_RS01485': 91.43}
TC_RS00300	{'CT_684': 83.4}
CT_468	{'TC_RS03815': 80.23}
CT_372	{'TC_RS03300': 76.77}
CT_621	{'TC_RS04630': 74.14}
TC_RS00430	{'CT_708': 85.82}
TC_RS00850	{'CT_781': 84.8}
CT_130	{'TC_RS02020': 78.27}
TC_RS02850	{'CT_290': 81.71}
CT_118	{'TC_RS01960': 69.3}
TC_RS01735	{'CT_072': 82.39}
TC_RS02825	{'CT_285': 79.69}
TC_RS02955	{'CT_310': 83.23}
TC_RS03545	{'CT_418': 84.31}
TC_RS02350	{'CT_197': 83.2}
TC_RS03925	{'CT_487': 82.37}
TC_RS00590	{'CT_t32': 100.0}
TC_RS03365	{'CT_384': 77.13}
TC_RS02790	{'CT_278': 82.8}
TC_RS01380	{'CT_005': 81.84}
CT_576	{'TC_RS04390': 83.12}
TC_RS02140	{'CT_151': 80.36}
TC_RS01425	{'CT_014': 78.82}
TC_RS00780	{'CT_767': 80.46}
CT_275	{'TC_RS02775': 87.21}
TC_RS00400	{'CT_703': 83.91}
CT_328	{'TC_RS03065': 79.42}
CT_107	{'TC_RS01905': 76.45}
TC_RS01225	{'CT_854': 77.92}
CT_266	{'TC_RS02725': 78.48}
CT_547	{'TC_RS04245': 82.76}
CT_235	{'TC_RS02570': 84.3}
CT_622	{'TC_RS04635': 68.26}
TC_RS01120	{'CT_835': 88.14}
CT_761	{'TC_RS00750': 79.98}
CT_581	{'TC_RS04415': 82.85}
CT_775	{'TC_RS00820': 85.04}
TC_RS02735	{'CT_268': 79.67}
TC_RS00295	{'CT_683': 83.53}
TC_RS02310	{'CT_189': 84.21}
TC_RS02375	{'CT_202': 79.44}
CT_t09	{'TC_RS02495': 98.65}
TC_RS01915	{'CT_109': 78.91}
CT_554	{'TC_RS04280': 79.71}
CT_007	{'TC_RS01390': 81.18}
TC_RS00950	{'CT_802': 95.53}
CT_839	{'TC_RS01145': 84.98}
TC_RS00500	{'CT_722': 83.41}
CT_t20	{'TC_RS03975': 100.0}
TC_RS04400	{'CT_578': 82.14}
TC_RS01615	{'CT_052': 80.34}
TC_RS03280	{'CT_368': 79.52}
TC_RS01035	{'CT_818': 79.71}
TC_RS04505	{'CT_599': 84.31}
TC_RS04580	{'CT_612': 75.05}
CT_767	{'TC_RS00780': 80.46}
CT_153	{'TC_RS02150': 72.14}
CT_217	{'TC_RS02465': 83.21}
TC_RS00470	{'CT_716': 76.58}
CT_806	{'TC_RS00975': 78.87}
CT_324	{'TC_RS03035': 77.22}
TC_RS01880	{'CT_102': 81.39}
CT_790	{'TC_RS00885': 85.02}
TC_RS00510	{'CT_724': 71.43}
CT_608	{'TC_RS04560': 83.16}
TC_RS01620	{'CT_053': 87.7}
CT_635	{'TC_RS00015': 85.06}
TC_RS02935	{'CT_306': 83.99}
TC_RS01740	{'CT_073': 85.16}
CT_111	{'TC_RS01925': 93.53}
TC_RS02820	{'CT_284': 77.35}
CT_854	{'TC_RS01225': 77.92}
CT_496.1	{'TC_RS04825': 82.46}
CT_137	{'TC_RS02055': 73.26}
TC_RS02280	{'CT_183': 79.25}
TC_RS04225	{'CT_544': 86.07}
TC_RS03250	{'CT_362': 76.9}
CT_454	{'TC_RS03740': 80.73}
CT_408	{'TC_RS03490': 80.4}
TC_RS01730	{'CT_071': 78.7}
TC_RS01185	{'CT_847': 77.93}
CT_251	{'TC_RS02650': 82.1}
CT_125	{'TC_RS01995': 94.04}
CT_708	{'TC_RS00430': 85.82}
CT_272	{'TC_RS02760': 84.27}
CT_404	{'TC_RS03470': 82.73}
CT_337	{'TC_RS03115': 80.0}
TC_RS04000	{'CT_501': 83.25}
TC_RS01090	{'CT_t35': 100.0}
CT_239	{'TC_RS02590': 83.32}
TC_RS00980	{'CT_807': 83.05}
CT_609	{'TC_RS04565': 77.81}
TC_RS02730	{'CT_267': 95.05}
TC_RS01770	{'CT_079': 80.54}
CT_142	{'TC_RS02090': 75.76}
CT_375	{'TC_RS03315': 82.79}
CT_754	{'TC_RS00710': 81.65}
CT_327	{'TC_RS03060': 77.24}
CT_523	{'TC_RS04115': 89.58}
TC_RS04570	{'CT_610': 83.92}
TC_RS03140	{'CT_341': 85.67}
TC_RS02110	{'CT_146': 77.23}
CT_597	{'TC_RS04495': 82.31}
TC_RS04165	{'CT_533': 85.02}
TC_RS02250	{'CT_179': 72.44}
TC_RS04385	{'CT_575': 75.34}
CT_563	{'TC_RS04325': 86.32}
TC_RS01795	{'CT_085': 79.32}
CT_601	{'TC_RS04515': 81.09}
CT_652	{'TC_RS00110': 76.94}
TC_RS00100	{'CT_650': 85.24}
CT_295	{'TC_RS02875': 77.9}
CT_346	{'TC_RS03165': 84.14}
TC_RS04785	{'CT_050': 76.23}
CT_188	{'TC_RS02305': 79.15}
CT_389	{'TC_RS03395': 83.78}
CT_830	{'TC_RS01095': 78.1}
TC_RS00185	{'CT_665': 88.63}
CT_431	{'TC_RS03615': 87.91}
CT_829	{'TC_RS04775': 80.14}
CT_755	{'TC_RS00715': 75.58}
TC_RS03720	{'CT_450': 84.65}
CT_833	{'TC_RS01110': 92.42}
CT_180	{'TC_RS02255': 75.36}
TC_RS00465	{'CT_715': 78.88}
TC_RS00895	{'CT_792': 83.44}
TC_RS04105	{'CT_521': 96.64}
CT_186	{'TC_RS02295': 81.84}
CT_394	{'TC_RS03420': 83.73}
CT_786	{'TC_RS00870': 93.48}
TC_RS00855	{'CT_782': 81.8}
CT_466	{'TC_RS03805': 86.06}
CT_112	{'TC_RS01930': 79.64}
TC_RS03710	{'CT_448': 80.73}
CT_535	{'TC_RS04175': 84.55}
TC_RS00835	{'CT_778': 80.65}
TC_RS00570	{'CT_736': 84.51}
CT_826	{'TC_RS01075': 80.93}
TC_RS02715	{'CT_264': 81.32}
TC_RS01330	{'CT_870': 71.06}
